Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-10 21:46:24.409627,"(1.12, 5.1391)","(1733, 2817)","[19  7 20 20 22 21 21 22 21 20 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 22 19 21 22 28 23 41 37 43 43 47 45 51 50
 49 50 46 48 42 44 37 39 34 35 31 33 24 30 23 24 21 22 18 20 16 17 14 15
 13 13 12 12 12 12 11 12]"
2024-09-10 21:46:40.815584,"(-30.0, 6.0)","(1504, 2809)","[20 20 20 20 19 19 23 22 22 22 22 22 22 22 21 21 19 20 18 19 17 18 16 16
 14 15 13 13 12 12 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 19 12 25 23 25 25 37 30 49 44 54 53 54 55 53 54 52 53
 49 51 46 48 41 44 35 38 29 33 25 26 23 24 21 22 18 19 16 17 15 16 13 14
 12 12 10 11  9 10  9  9]"
2024-09-10 21:46:57.036466,"(-58.88, 5.1391)","(1256, 2816)","[20 21 20 20 18 18 20 20 20 19 23 22 22 23 20 21 18 18 16 17 15 15 14 14
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 19 12 24 24 25 24 43 34 55 50 59 58 59 59 56 58 53 55
 47 51 43 44 39 41 35 37 29 32 24 26 21 23 19 20 17 17 16 16 16 16 14 15
 13 14 12 13 11 12 10 11]"
2024-09-10 21:47:13.451401,"(-90, 6.0)","(911, 2808)","[19  5 20 20 19 19 24 23 22 23 22 22 22 22 20 21 18 19 16 17 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 25 19 31 28 38 34 49 44 56 53 57 57 54 56
 50 52 47 48 41 44 33 37 28 31 23 25 20 22 17 18 15 16 14 14 12 13 11 11
 11 11 10 10  9 10  9  9]"
2024-09-10 21:47:46.624393,"(61.12, -10.1391)","(2412, 2980)","[19 11 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 17  9 20 20 18 19 16 17
 19 15 33 25 42 38 45 44 43 44 38 41 33 35 30 31 28 29 28 28 27 28 27 27
 27 27 26 26 21 25 20 20 18 19 16 17 15 16 14 14 13 13 12 13 11 12 10 11
  9 10  9  9  9  9  9  9]"
2024-09-10 21:48:03.028142,"(30.0, -11.0)","(2013, 2987)","[18  4 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 20 18 21 22 23 22 26 24 30 28 35 33 38 37 38 38 38 37 43 40 43 43 41 42
 38 39 37 38 35 36 33 34 28 31 23 23 21 22 20 21 18 19 17 17 16 16 14 15
 12 13 11 12 10 10  9  9]"
2024-09-10 21:48:19.236470,"(1.12, -10.1391)","(1733, 2979)","[18 11 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 16 15 11 15 10 11
 14  9 14 14 28 20 33 31 32 32 36 33 38 37 38 38 35 37 32 34 33 32 36 35
 36 36 34 35 32 33 30 31 28 29 22 22 21 22 19 20 19 19 18 19 16 17 16 16
 17 17 16 16 15 15 18 14]"
2024-09-10 21:48:35.641117,"(-30.0, -11.0)","(1504, 2989)","[18 10 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 25 20 31 28 33 32
 32 32 32 31 39 35 41 41 42 40 45 44 42 44 40 41 39 39 38 38 38 38 36 37
 34 36 32 33 30 31 25 29 23 24 21 22 18 19 16 17 14 15 12 13 13 12 18 16
 18 18 16 17 12 12 15 12]"
2024-09-10 21:48:51.843686,"(-58.88, -10.1391)","(1256, 2982)","[18 10 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 14 11 22 18 31 27 34 33 33 34 37 33 48 44 51 51 49 50 43 45
 40 41 37 39 34 36 30 32 23 28 21 22 19 20 16 17 14 15 11 12 10 10  8  9
  7  8  8  7  9  9  9  9]"
2024-09-10 21:49:26.846071,"(90, 9.0)","(2830, 2779)","[18  9 20 20 17 18 21 18 23 23 23 23 23 23 20 22 19 19 18 18 16 17 14 15
 12 13 11 11 10 10 11 11 10 11 11 10 18 16 17 17 12 17 11 12 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 20 15 26 24 31 28 36 33 45 38 55 51 59 58 58 58
 56 57 53 54 48 50 41 44 35 38 30 32 25 26 22 24 19 21 16 18 14 15 12 13
 11 12 10 11  9 10  9  9]"
