,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo,Segundo Máximo,Tercer Máximo,Dif Max-2Max,Dif Max-3Max
8.11472794333175,2.7768991206644,7.17422810286399,3.24761659745971,-0.0265672962719834,0.000653951485332781,0.00333347174727244,0.724286434852402,0.000642387306046038,0.000668634994300621,0.000662516865564006,36.2593353077677,40.4944256403101,,,,,,,,,,,,,,,,,,40.4944256403101,36.2593353077677,8.11472794333175,4.23509033254239,32.3796976969784
6.26616907669765,0,2.7208109428432,6.31516717692271,0.00506970517612898,0.000653951485332781,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,4.59151108481928,5.4416218856864,36.8305828651688,47.7105901929656,48.0237695407917,,,,,,,,,,,,,,,,48.0237695407917,47.7105901929656,36.8305828651688,0.313179347826086,11.1931866756229
0.0257935855607511,2.7208109428432,6.31516717692271,2.34067961651198,-0.0258065284817212,0.000653951485332781,0.00333347174727244,0.724286434852402,0.90412164875428,0,1.76616907669762,3.62774792379094,4.5884220810943,43.7925775525162,50.9475019337245,51.8706832879711,,,,,,,,,,,,,,,51.8706832879711,50.9475019337245,43.7925775525162,0.92318135424663,8.07810573545492
0.0509261837881222,1.81387396189547,6.17422810286398,2.30770453102102,-0.0258065284817212,0.000653951485332781,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.859232095749882,0.906936980947734,7.3092330239375,44.7726169394239,51.9475019337245,52.8706832879711,,,,,,,,,,,,,,,52.8706832879711,51.9475019337245,44.7726169394239,0.923181354246623,8.09806634854723
1.73148417195897,0,2.7208109428432,6.30995263877019,0.00506970517612898,0.000653951485332781,0.00333347174727244,-0.0335387186823926,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,6.34855886663414,23.0495847581828,36.0731645613792,36.1389969641987,,,,,,,,,,,,,,,36.1389969641987,36.0731645613792,23.0495847581828,0.065832402819467,13.0894122060159
8.08004303859311,0,3.62774792379094,7.17422810286399,0.859232095749883,0.00333347174727244,-0.0335387186823926,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,20.8595505617979,44.3154660129809,,,,,,,,,,,,,,,,,,44.3154660129809,20.8595505617979,8.08004303859311,23.455915451183,36.2354229743878
4.45229511480218,0,2.7208109428432,7.17135041600517,4.21572682584272,-0.0271479726428922,0.000653951485332781,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,24.4872984855889,39.7461856200714,39.9795555923886,,,,,,,,,,,,,,,39.9795555923886,39.7461856200714,24.4872984855889,0.233369972317206,15.4922571067998
0.0257935855607511,2.7208109428432,6.31516717692271,3.24761659745971,-0.0265672962719834,0.000653951485332781,0.00333347174727244,-0.0335387186823926,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,18.1387396189547,34.6868599082283,34.9242881568849,,,,,,,,,,,,,,,,34.9242881568849,34.6868599082283,18.1387396189547,0.237428248656578,16.7855485379301
0.833295065950176,0,3.62774792379094,6.31516717692271,2.34067961651198,-0.0258065284817212,0.000653951485332781,0.00333347174727244,-0.0335387186823926,-0.0061569048127924,0.000642387306046038,3.58004303859308,9.06936980947731,23.3563675500734,32.5326130574362,32.8681912554961,33.9221665125505,,,,,,,,,,,,,,33.9221665125505,32.8681912554961,32.5326130574362,1.05397525705445,1.38955345511434
11.7825283982658,2.7768991206644,7.17422810286399,3.24761659745971,-0.0265672962719834,0.000653951485332781,0.00333347174727244,0.655633219345388,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,10.8832437713728,15.1881455440018,35.859550561798,48.6749947658597,49.0237695407917,,,,,,,,,,,,,,49.0237695407917,48.6749947658597,35.859550561798,0.348774774931968,13.1642189789937
7.17310605764538,0,2.7208109428432,6.30995263877019,3.30988901441135,1.76616907669762,4.86851405541213,4.87539570102592,9.16418231558384,5.85939110970326,5.55593551538841,2.67310605764535,0.906936980947734,10.3826331216415,30.7193453834883,43.6631296234911,44.0127160536909,,,,,,,,,,,,,,44.0127160536909,43.6631296234911,30.7193453834883,0.349586430199828,13.2933706702026
3.58004303859309,0,2.7208109428432,6.30707495191137,3.3909090716743,1.76616907669762,9.06936980947733,8.91788703561548,8.87539570102594,13.276002344895,14.9735618770356,15.0001635223695,12.5756926141916,5.86587260392681,0.906936980947734,22.6734245236934,31.6512644811224,31.9574486181871,,,,,,,,,,,,,31.9574486181871,31.6512644811224,22.6734245236934,0.30618413706469,9.2840240944937
6.30085398143629,0,2.7208109428432,7.17422810286399,0.00506970517612898,0.000653951485332781,5.90693698094776,11.4531631656083,18.2619076697607,18.8514558378115,16.687209249308,22.8222937295943,18.93494835648,11.4216517037128,6.74035464210114,1.01240927489707,17.231802638007,40.2666896387282,,,,,,,,,,,,,40.2666896387282,22.8222937295943,18.93494835648,17.4443959091339,21.3317412822482
2.67310605764535,0,2.7208109428432,7.17135041600517,3.30988901441135,-0.0265672962719834,0.000653951485332781,13.6089838933865,17.5122212761999,25.8481082671071,19.7527123025567,15.2077909623841,8.87727212587532,3.86779178879664,0.906936980947734,22.6734245236934,39.7461856200714,39.9463951310864,,,,,,,,,,,,,39.9463951310864,39.7461856200714,25.8481082671071,0.200209511014954,14.0982868639793
5.39391700048855,0,2.7208109428432,7.17422810286399,3.24761659745971,-0.0265672962719834,0.000653951485332781,8.09732012003634,12.4190860771862,14.5930112279585,20.8222937295943,16.0000000000001,18.0131449359691,18.0733087482845,16.99297752809,5.73756310047227,1.81387396189547,29.9289203712753,43.793646189546,43.9906090794894,,,,,,,,,,,43.9906090794894,43.793646189546,29.9289203712753,0.196962889943478,14.0616887082142
3.58004303859309,0,2.7208109428432,6.30707495191137,4.28027250244262,0.859232095749883,15.2885612237422,22.0663939613867,21.996817649493,19.0000000000001,23.5744378362937,18.8704201270153,5.73756310047227,2.7208109428432,28.393502686859,42.7105901929656,43.0016625665902,,,,,,,,,,,,,,43.0016625665902,42.7105901929656,28.393502686859,0.29107237362458,14.6081598797311
9.02166492427949,0,2.7208109428432,6.30995263877019,0.859232095749883,0.00333347174727244,-0.0244941866145583,12.822510001374,16.7227566594262,12.9664142647778,2.02481854979414,0.906936980947734,0.906936980947734,1.01228714495081,1.01254303626678,7.51074743527118,38.8822667318029,49.7580507624401,50.0348230278925,,,,,,,,,,,,50.0348230278925,49.7580507624401,38.8822667318029,0.276772265452344,11.1525562960895
6.30085398143629,0,2.7208109428432,7.17422810286399,3.24761659745971,-0.0265672962719834,0.000653951485332781,0.00333347174727244,0.655633219345388,-0.0061569048127924,0.000642387306046038,3.68526108481927,5.4416218856864,0,7.25549584758186,0,5.4416218856864,0,0.906936980947734,4.53468490473867,15.4684446751344,15.5107474352712,42.1619443087448,53.0296306877664,53.8375228266689,,,,,,53.8375228266689,53.0296306877664,42.1619443087448,0.80789213890246,11.675578517924
8.11472794333175,0,2.7208109428432,6.17135041600517,0.017090994879266,0.000653951485332781,0.00333347174727244,-0.0244941866145583,4.1893829995115,-0.026160735222277,0.000642387306046038,0.859232095749882,19.0456765999024,28.6019948618189,28.5392495114804,41.7435271128484,51.5326130574363,52.012716053691,,,,,,,,,,,,,52.012716053691,51.5326130574363,41.7435271128484,0.480102996254686,10.2691889408426
5.54133410552159E-16,0.0257935855607511,2.7208109428432,6.30995263877019,3.30988901441135,0.859232095749883,0.00333347174727244,0.724286434852402,0.000642387306046038,0.000668634994300621,0.000662516865564006,7.25549584758188,25.5041567799569,36.4820120036292,,,,,,,,,,,,,,,,,36.4820120036292,25.5041567799569,7.25549584758188,10.9778552236723,29.2265161560473
0.859232095749883,0,2.7208109428432,6.31516717692271,0.00506970517612898,0.000653951485332781,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,5.44162188568639,6.73645120908651,36.2404636866962,,,,,,,,,,,,,,,,36.2404636866962,6.73645120908651,6.31516717692271,29.5040124776097,29.9252965097735
2.19130459593518E-16,0.0634924829018079,2.7208109428432,6.31516717692271,3.24761659745971,-0.0265672962719834,0.000653951485332781,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,13.604054714216,36.2757032649408,,,,,,,,,,,,,,,,36.2757032649408,13.604054714216,6.31516717692271,22.6716485507247,29.9605360880181
5.94307312437003E-16,0.0383598846744366,2.7208109428432,6.31516717692271,0.00506970517612898,0.000653951485332781,0.00333347174727244,-0.0273340812338616,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,14.5109916951638,35.9968391606767,,,,,,,,,,,,,,,,,35.9968391606767,14.5109916951638,6.31516717692271,21.4858474655129,29.681671983754
2.67310605764535,0,2.7208109428432,6.31516717692271,0.017090994879266,0.000653951485332781,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,15.4179286761115,40.0456155349294,,,,,,,,,,,,,,,,,40.0456155349294,15.4179286761115,6.31516717692271,24.6276868588179,33.7304483580067
5.94307312437003E-16,0.0383598846744366,2.7208109428432,7.17422810286399,3.24761659745971,-0.0265672962719834,0.000653951485332781,0.00333347174727244,-0.0273340812338616,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,9.06936980947736,37.8001532440042,,,,,,,,,,,,,,,,37.8001532440042,9.06936980947736,7.17422810286399,28.7307834345269,30.6259251411402
4.48698001954082,0,2.7208109428432,7.17422810286399,0.00506970517612898,0.000653951485332781,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,8.16243282852958,17.9666814240353,36.874898225045,,,,,,,,,,,,,,,,36.874898225045,17.9666814240353,8.16243282852958,18.9082168010097,28.7124653965154
10.835538886175,2.7768991206644,6.31516717692271,0.00506970517612898,0.000653951485332781,0.00333347174727244,0.724286434852402,0.000642387306046038,0.000668634994300621,0.000662516865564006,35.9372099413778,43.0578387070513,,,,,,,,,,,,,,,,,,,43.0578387070513,35.9372099413778,10.835538886175,7.12062876567346,32.2222998208763
7.20779096238402,0,2.7208109428432,7.17135041600517,0.00506970517612898,0.000653951485332781,4.53468490473867,0.00333347174727244,0.724286434852402,0.000642387306046038,0.000668634994300621,0.000662516865564006,4.53468490473867,15.1268701148022,24.6567537860285,37.6341568381141,35.8511770273573,27.4755173075583,27.3571384953592,10.5587597703958,5.87428248656574,2.7208109428432,19.0456765999024,38.2415359585458,42.6747978726129,,,,,,42.6747978726129,38.2415359585458,37.6341568381141,4.4332619140671,5.04064103449884
0.859232095749883,0,2.7208109428432,6.31516717692271,0.017090994879266,0.000653951485332781,7.67833437085635,13.2634299248902,8.69303141105892,10.8477326696153,8.38935026868593,1.00000000000001,2.77625793844652,1.01263608765441,1.01236856491498,7.25549584758188,11.7447331460675,26.8769260910277,,,,,,,,,,,,,26.8769260910277,13.2634299248902,11.7447331460675,13.6134961661375,15.1321929449602
1.76616907669762,0,2.7208109428432,7.17422810286399,2.34067961651198,-0.0258065284817212,0.000653951485332781,4.87002756647362,12.4750436905344,15.0729900900273,18.8590900580409,18.9755058133856,16.4857463597644,9.51608868466054,6.63232779677581,1.01240927489707,4.53468490473868,30.3975940400588,,,,,,,,,,,,,30.3975940400588,18.9755058133856,18.8590900580409,11.4220882266732,11.5385039820179
4.48698001954082,0,3.62774792379094,7.17135041600517,0.859232095749883,5.4416218856864,10.9255836066719,18.5015266243284,19.024504501361,19.0159986379604,18.8464838753578,16.9370906814852,7.97356187703555,7.97531358352167,8.87635615127835,7.39238631533956,1.81387396189547,13.604054714216,40.6322514655596,,,,,,,,,,,,40.6322514655596,19.024504501361,19.0159986379604,21.6077469641986,21.6162528275992
1.76616907669762,0,2.7208109428432,7.17422810286399,3.24761659745971,-0.0265672962719834,0.000653951485332781,15.3452384587202,16.8795442517506,23.8725595819668,21.4831460674159,17.0793244690256,10.983334180101,10.2479705248099,0.859204887640453,0.000668634994300621,0.000662516865564006,9.97630679042509,37.8001532440042,,,,,,,,,,,,37.8001532440042,23.8725595819668,21.4831460674159,13.9275936620374,16.3170071765884
5.39391700048855,0,3.62774792379094,7.32600984447337,0.00506970517612898,0.000653951485332781,2.7208109428432,11.7901807523205,23.6249105834323,17.024632447019,19.0608250750228,19.1173199676648,15.857475197807,11.3877625793845,6.35648011113829,2.7208109428432,19.0456765999024,42.2910778258546,,,,,,,,,,,,,42.2910778258546,23.6249105834323,19.1173199676648,18.6661672424222,23.1737578581898
5.39391700048855,0,3.62774792379094,7.32600984447337,3.24761659745971,-0.0265672962719834,0.000653951485332781,10.8832437713728,20.5194193884199,20.8660383517111,17.0369486705284,14.0000000000001,16.7422323426269,12.5652595749879,8.21719925093638,22.1530553357557,22.1088675134053,17.1836834391794,10.5909319598077,7.61914139739926,1.01240927489707,20.8595505617979,42.5121519296534,,,,,,,,42.5121519296534,22.1530553357557,22.1088675134053,20.3590965938977,20.403284416248
1.76616907669762,0,3.62774792379094,7.17422810286399,0.017090994879266,0.000653951485332781,14.5109916951637,17.4905901784261,17.9069369809478,16.8785494015634,19.7499766897552,13.5372231191989,13.8605705356962,14.0146383915487,5.63232779677581,18.1387396189547,37.4511814618375,,,,,,,,,,,,,,37.4511814618375,19.7499766897552,18.1387396189547,17.7012047720823,19.3124418428828
1.76616907669762,0,2.7208109428432,6.30995263877019,3.30988901441135,0.859232095749883,20.8078972276503,23.4645823155839,17.9069369809478,17.8793700964828,11.5485437946357,11.8222937295942,7.48682329628729,2.77888373229118,3.62774792379094,12.9424055528416,36.3482586305164,,,,,,,,,,,,,,36.3482586305164,23.4645823155839,20.8078972276503,12.8836763149325,15.5403614028661
5.39391700048855,0,2.7208109428432,6.31516717692271,0.017090994879266,0.000653951485332781,5.87739171144768,12.7471019581502,15.3575325842698,17.8316794325538,16.867763800684,18.3416978163458,8.86587260392682,3.62774792379094,3.62774792379094,15.7475879335614,32.2663654127994,,,,,,,,,,,,,,32.2663654127994,18.3416978163458,17.8316794325538,13.9246675964537,14.4346859802456
0.859232095749883,0,2.7208109428432,6.31516717692271,2.34067961651198,0.859232095749883,3.62774792379093,7.01679003419643,9.0044929796945,12.6801987575569,10.0000000000001,14.3416978163457,8.45920859794827,2.02481854979414,1.81387396189547,19.9526135808502,29.613784399935,29.876195855724,24.0000000000001,31.0853586549424,31.1137247888899,,,,,,,,,,31.1137247888899,31.0853586549424,29.876195855724,0.0283661339474861,1.23752893316586
0.088625081129179,3.62774792379094,6.32600984447337,2.30770453102102,0.859232095749883,0.00333347174727244,-0.0335387186823926,4.14688177821204,0.859204887640453,5.39391700048855,4.53468490473866,28.1150464093798,38.0088009892528,38.7428274100312,39.9685021052879,,,,,,,,,,,,,,,,39.9685021052879,38.7428274100312,38.0088009892528,1.22567469525671,1.95970111603511
0.859232095749883,0,2.7208109428432,6.31516717692271,0.00506970517612898,0.000653951485332781,3.62774792379093,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,25.3942354665366,35.6092757694189,,,,,,,,,,,,,,,,35.6092757694189,25.3942354665366,6.31516717692271,10.2150403028823,29.2941085924962
0.859232095749883,0,2.7208109428432,6.17135041600517,2.34067961651198,-0.0258065284817212,0.000653951485332781,0.00333347174727244,-0.0335387186823926,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,10.9219851350409,34.0162051172449,37.5091750122132,38.0184299904625,,,,,,,,,,,,,,38.0184299904625,37.5091750122132,34.0162051172449,0.509254978249253,4.00222487321756
1.76616907669762,0,2.7208109428432,6.31516717692271,0.017090994879266,0.000653951485332781,4.53468490473867,0.00333347174727244,0.724286434852402,0.000642387306046038,0.000668634994300621,0.000662516865564006,9.60468608242032,32.0681299724337,32.7850054958478,,,,,,,,,,,,,,,,32.7850054958478,32.0681299724337,9.60468608242032,0.716875523414075,23.1803194134275
3.58004303859309,0,2.7208109428432,6.17135041600517,0.859232095749883,0.00333347174727244,0.655633219345388,-0.0061569048127924,0.000642387306046038,0.859232095749882,25.0681299724337,,,,,,,,,,,,,,,,,,,,25.0681299724337,6.17135041600517,3.58004303859309,18.8967795564285,21.4880869338406
0.859232095749883,0,2.7208109428432,7.17422810286399,3.24761659745971,0.859232095749883,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,33.6796389751555,,,,,,,,,,,,,,,,,,33.6796389751555,7.17422810286399,3.24761659745971,26.5054108722915,30.4320223776957
3.92158906425864E-17,0.0132272864470655,2.7208109428432,7.17422810286399,3.24761659745971,-0.0265672962719834,0.000653951485332781,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,36.6644043548051,36.9161403447556,,,,,,,,,,,,,,,,36.9161403447556,36.6644043548051,7.17422810286399,0.251735989950511,29.7419122418916
3.58004303859309,0,2.7208109428432,7.17710578972281,0.017090994879266,0.000653951485332781,0.00333347174727244,6.04575818270644,-0.026160735222277,0.000642387306046038,0.000668634994300621,0.000662516865564006,39.9755383895133,40.7293469537305,,,,,,,,,,,,,,,,,40.7293469537305,39.9755383895133,7.17710578972281,0.75380856421711,33.5522411640076
0.859232095749883,0,2.7208109428432,7.17422810286399,0.017090994879266,0.000653951485332781,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,32.7400464093798,,,,,,,,,,,,,,,,,,32.7400464093798,7.17422810286399,2.7208109428432,25.5658183065158,30.0192354665366
5.54133410552159E-16,0.0257935855607511,2.7208109428432,6.31516717692271,0.017090994879266,0.000653951485332781,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,28.9152952491452,31.4999262131577,31.9942860632286,,,,,,,,,,,,,,,,31.9942860632286,31.4999262131577,28.9152952491452,0.494359850070968,3.07899081408341
3.92158906425864E-17,0.0132272864470655,2.7208109428432,6.32600984447337,2.30770453102102,-0.0258065284817212,0.000653951485332781,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,29.4714270448044,30.9942860632286,,,,,,,,,,,,,,,,30.9942860632286,29.4714270448044,6.32600984447337,1.5228590184242,24.6682762187552
10.8776523601613,3.86715206050669,6.31516717692271,0.859232095749883,0.906936980947734,0.00333347174727244,-0.0244941866145583,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,5.87452165771051,39.4460360108872,44.9857209737831,,,,,,,,,,,,,,,,,44.9857209737831,39.4460360108872,10.8776523601613,5.53968496289581,34.1080686136218
8.11472794333175,3.6755923302394,7.17135041600517,0.859232095749883,0.00333347174727244,-0.0335387186823926,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,27.6510442110407,43.4412845744065,,,,,,,,,,,,,,,,,,,43.4412845744065,27.6510442110407,8.11472794333175,15.7902403633658,35.3265566310747
8.11472794333175,3.6755923302394,7.17422810286399,2.34067961651198,-0.0258065284817212,0.000653951485332781,0.00333347174727244,0.724286434852402,0.90412164875428,0,15.4955922707011,22.033360376393,19.7039875427456,4.02527217530884,4.02438818712637,2.86910723009283,12.7437713727407,33.6796389751555,48.526787168214,,,,,,,,,,,,48.526787168214,33.6796389751555,22.033360376393,14.8471481930585,26.493426791821
8.11472794333175,2.7768991206644,6.31516717692271,0.017090994879266,0.000653951485332781,7.51730893351483,14.066427357108,16.8652971048334,15.013257894538,15.0122348035453,14.9006785481658,7.73942194733296,2.7208109428432,0.906936980947734,0,27.0381198094774,42.5650545513763,,,,,,,,,,,,,,42.5650545513763,27.0381198094774,16.8652971048334,15.5269347418989,25.6997574465429
2.67310605764535,2.7768991206644,6.17135041600517,0.017090994879266,0.000653951485332781,3.62774792379093,11.2825170981925,10.8699425116896,17.610335319399,15.5744643441623,17.8972062530534,17.0079618743749,17.0001635223695,10.5465794333171,7.8701773210506,5.06204637448534,3.62774792379094,14.1239902470515,24.4885197850514,,,,,,,,,,,,24.4885197850514,17.8972062530534,17.610335319399,6.59131353199809,6.87818446565245
2.67310605764535,2.7768991206644,6.17135041600517,0.017090994879266,0.000653951485332781,15.2391762335126,16.8838049875545,14.0000000000001,18.579872984856,19.6465011968736,16.0138417195897,7.83045371977288,7.05049782492386,7.42165170371279,1.87744259892527,26.5335806464747,24.686950415242,18.6726306790426,16.9468124084027,11.2402677699072,3.75679347826089,5.87870715274389,7.25549584758186,28.3121459320552,,,,,,,28.3121459320552,26.5335806464747,24.686950415242,1.77856528558055,3.62519551681326
0.859232095749883,2.7768991206644,6.30995263877019,2.40405120297998,-0.0258065284817212,0.000653951485332781,3.62774792379093,24.5074346604789,24.3414142647779,17.0246789727128,17.0874348640288,10.0033334717473,9.98333418010102,9.251501752274,-0.026160735222277,0.000642387306046038,0.000668634994300621,0.000662516865564006,4.53468490473868,29.3905461244099,29.7493588177823,,,,,,,,,,29.7493588177823,29.3905461244099,24.5074346604789,0.358812693372425,5.24192415730341
8.87180227421544E-16,2.7768991206644,6.17422810286398,0.017090994879266,0.000653951485332781,9.97630679042507,19.8268342754788,21.8684954899157,25.7369397288717,19.088941133366,18.1389609794823,5.01231622350946,4.86868740840257,2.8590118527113,2.51532969735038,-0.026160735222277,0.000642387306046038,0.000668634994300621,0.000662516865564006,27.9405227161701,31.5091750122132,31.9218542815272,,,,,,,,,31.9218542815272,31.5091750122132,27.9405227161701,0.41267926931399,3.98133156535705
1.76616907669762,2.7768991206644,6.31516717692271,0.00506970517612898,0.000653951485332781,11.7901807523205,23.3433803388235,24.2953102100637,22.3424632737806,9.57889594528584,5.87201036069048,1.80487347337568,-0.0335387186823926,-0.0061569048127924,0.000642387306046038,0.000668634994300621,0.000662516865564006,26.829448801382,31.1519340149349,31.1863354037269,,,,,,,,,,,31.1863354037269,31.1519340149349,26.829448801382,0.034401388791963,4.35688660234495
0.859232095749883,3.6755923302394,7.17422810286399,0.017090994879266,0.000653951485332781,4.53468490473867,17.3420260049551,21.7300633767187,20.0381176285855,20.4654688481403,10.5346849047387,6.06245347430622,2.80487347337569,0.561635075720569,0.000642387306046038,0.000668634994300621,0.000662516865564006,4.53468490473868,31.1184834950103,32.6537437917279,,,,,,,,,,,32.6537437917279,31.1184834950103,21.7300633767187,1.53526029671762,10.9236804150093
4.48698001954082,2.7768991206644,7.17422810286399,0.859232095749883,5.4416218856864,23.0290669272107,25.7407268476518,24.4109672691745,16.0738973410567,10.09992555889,4.67761406936984,1.73460205352782,1.6812961651197,-0.0261335610547961,0.000642387306046038,0.000668634994300621,0.000662516865564006,9.06936980947736,35.5215941011237,37.7172749901135,,,,,,,,,,,37.7172749901135,35.5215941011237,25.7407268476518,2.19568088898978,11.9765481424618
3.58004303859309,3.6755923302394,7.32600984447337,0.00506970517612898,0.000653951485332781,14.4737562373509,17.7362418434644,25.1091307401076,26.2877992183685,16.0862135645661,9.04996277944501,7.63790352955549,1.96646128131762,1.5257722887152,-0.0261335610547961,0.000642387306046038,0.000668634994300621,0.000662516865564006,36.2073548398355,37.9282123083725,,,,,,,,,,,37.9282123083725,36.2073548398355,26.2877992183685,1.72085746853703,11.640413090004
5.94307312437003E-16,2.7768991206644,6.31516717692271,0.017090994879266,0.000653951485332781,8.1624328285296,15.4739819596623,21.7807691133367,22.2255303929096,8.62774792379096,5.8692446262824,1.87736982169029,-0.0244941866145583,0.561635075720569,0.000642387306046038,0.859232095749882,29.4714270448044,30.8074926722034,,,,,,,,,,,,,30.8074926722034,29.4714270448044,22.2255303929096,1.33606562739901,8.58196227929381
