Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-06 15:47:31.114339,"(-30.0, 6.0)","(813, 2741)","[23 24 23 24 21 22 24 23 22 24 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 14 15 16 11 28 21
 38 35 41 41 40 40 37 38 37 36 42 39 42 42 45 43 51 48 53 52 52 53 52 52
 51 51 49 50 44 47 41 42 40 40 38 39 32 36 29 30 26 28 24 25 22 23 20 21
 18 19 16 17 14 15 12 13]"
2024-09-06 15:47:47.313924,"(-58.88, 5.1391)","(415, 2749)","[18  9 19 19 20 19 24 23 23 23 23 23 22 22 20 21 19 19 17 18 14 16 13 13
 12 13 11 12 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 16 16 20 17 36 28
 48 44 51 51 49 50 44 47 43 41 49 45 49 49 47 48 48 46 49 48 48 49 47 47
 45 46 43 44 40 41 37 37 42 41 42 43 38 40 31 34 28 29 26 27 23 24 20 21
 17 18 14 15 12 13 11 12]"
2024-09-06 15:48:03.728035,"(-90, 6.0)","(15, 2740)","[18  8 19 19 22 21 26 25 23 25 22 22 21 22 18 19 17 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 13 10 20 16 23 23 27 24 43 35
 55 51 58 58 56 58 51 54 48 48 53 50 54 54 51 53 51 50 56 52 57 57 54 56
 50 52 45 48 44 44 43 44 40 42 34 35 31 33 28 30 25 27 21 23 18 20 17 18
 16 17 14 15 11 12  9 10]"
2024-09-06 15:48:36.867622,"(61.12, -10.1391)","(1721, 2914)","[18  7 19 19 19 19 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 13  9 19 16 19 19 19 19
 23 19 24 25 34 28 41 39 41 42 38 40 36 37 34 35 32 33 30 31 32 31 36 34
 40 38 42 42 39 41 33 36 28 30 24 24 22 23 19 20 17 18 15 16 14 15 13 14
 12 13 11 12 11 11 11 11]"
2024-09-06 15:48:53.266091,"(30.0, -11.0)","(1442, 2920)","[18 12 19 19 18 19 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 16 11 18 18
 19 18 29 23 34 32 34 34 31 33 30 31 41 35 47 45 49 49 49 49 48 49 44 46
 42 43 42 42 41 42 36 39 32 34 27 27 27 27 25 26 22 23 20 21 19 20 17 18
 17 17 16 17 15 16 15 15]"
2024-09-06 15:49:09.458751,"(1.12, -10.1391)","(1154, 2911)","[18 19 19 19 18 19 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 13 23 19 37 31 44 42 47 46 46 47 42 45 36 39 34 35 31 32 34 31
 40 38 41 41 39 40 35 37 32 34 28 31 24 25 22 23 21 21 20 20 18 19 17 17
 17 17 17 17 17 17 16 17]"
2024-09-06 15:49:25.865721,"(-30.0, -11.0)","(812, 2917)","[18 10 19 19 18 19 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 14 19 17 22 21 24 23 25 25 23 24 20 21 18 19 17 18 12 12 19 12
 32 27 39 37 39 39 35 37 29 32 24 26 18 22 16 17 14 15 12 13 10 11 10 10
 10 10 10 10 10 10  9 10]"
2024-09-06 15:49:42.054393,"(-58.88, -10.1391)","(415, 2909)","[18  4 19 19 18 19 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 17 16 16 17 13 16 14 15 18 15 18 18 17 17 15 16 20 16 24 22 29 26
 32 32 32 33 28 30 25 26 21 23 16 16 15 15 14 14 12 13 10 11  9  9  8  9
  7  8  8  7  9  9  9  9]"
2024-09-06 15:50:14.998160,"(90, 9.0)","(2000, 2700)","[32 35 30 32 22 26 24 23 24 26 24 23 24 24 25 23 27 28 25 26 24 24 20 22
 19 20 17 18 15 16 12 13 11 11 11 11 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 10 10 17 10 23 20 25 24 31 28
 37 34 39 39 39 39 40 39 44 42 47 45 52 49 54 53 60 55 68 65 70 69 68 69
 64 66 57 61 53 55 49 51 45 47 41 43 37 38 34 35 29 32 26 27 22 24 19 20
 16 17 13 14 12 12 11 11]"
2024-09-06 15:50:29.568653,"(71.69, 7.9)","(1818, 2710)","[23 25 22 23 19 20 22 21 23 24 22 22 22 23 19 19 21 21 18 20 16 17 14 15
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 14 11 20 17
 27 24 28 28 30 28 33 32 35 34 39 37 43 41 46 45 53 47 62 58 63 63 62 63
 60 61 56 59 52 54 47 49 42 45 36 39 31 33 29 30 26 27 23 25 21 22 18 19
 15 16 13 14 11 12 11 11]"
2024-09-06 15:50:44.751023,"(50.4, 7.7873)","(1626, 2709)","[23 24 22 23 19 21 22 21 23 24 22 22 21 22 19 19 20 20 16 19 15 15 14 15
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 16  9 17 17 22 19 28 25 32 29 36 34 40 38 42 41 49 43 58 54 59 59 58 58
 56 57 54 55 50 52 45 48 40 43 34 37 29 30 26 27 23 24 20 21 17 18 14 15
 12 13 11 11 10 10  9 10]"
2024-09-06 15:50:59.730532,"(30.0, 9.0)","(1442, 2701)","[30 32 29 30 22 25 24 22 24 26 26 23 26 26 26 25 28 29 26 27 25 25 22 23
 21 22 19 20 17 18 13 15 11 12 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 17 14 21 19 24 22
 29 27 30 30 27 28 35 31 40 39 43 41 48 46 50 49 57 52 65 61 66 66 63 65
 60 61 53 57 49 51 45 47 42 43 37 40 33 34 30 32 27 29 23 25 20 21 18 19
 16 17 13 14 11 12  9 10]"
2024-09-06 15:51:14.300781,"(11.69, 7.9)","(1267, 2709)","[27 27 27 28 20 23 23 22 23 25 23 22 23 23 23 22 26 26 24 25 23 24 21 23
 19 20 16 17 14 15 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 16 11 19 18
 20 20 20 21 20 20 27 23 35 31 41 39 42 41 44 43 51 45 59 56 60 60 57 58
 55 56 51 53 46 49 41 43 37 39 32 35 28 30 25 27 21 23 19 20 17 18 15 16
 14 15 12 13 11 12 11 11]"
2024-09-06 15:51:29.480167,"(-9.6, 7.7873)","(1070, 2710)","[27 28 27 28 21 24 25 23 25 26 23 23 23 23 25 23 27 28 26 27 25 26 23 24
 20 22 18 19 16 17 13 15 11 12 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 14 14 15 11 23 20
 29 27 30 30 28 29 30 28 37 33 43 41 43 43 44 43 50 45 59 55 59 59 57 58
 55 56 50 53 46 48 40 43 36 38 31 31 28 29 25 26 22 23 19 21 18 19 17 17
 16 16 15 15 14 14 13 13]"
2024-09-06 15:51:44.465010,"(-30.0, 9.0)","(812, 2701)","[30 32 29 30 23 26 25 23 26 27 28 26 30 30 29 29 30 31 28 30 27 28 25 26
 24 25 22 23 21 21 19 19 17 18 16 17 13 14 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 13 10 16 15 18 16 23 20 25 24 31 28
 36 35 35 36 32 34 37 35 40 40 45 41 47 46 49 47 57 53 65 61 65 65 62 64
 57 59 51 55 48 49 44 46 40 42 35 35 32 33 29 31 26 27 22 24 20 21 18 19
 17 18 16 17 15 15 13 14]"
2024-09-06 15:51:59.044601,"(-48.31, 7.9)","(560, 2709)","[30 31 29 29 22 25 25 23 25 27 27 25 28 28 29 27 31 31 29 30 28 29 26 27
 25 25 23 24 21 22 19 20 18 18 16 17 14 15 12 13 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 14 10 19 17 22 19 27 24 29 28 35 32
 43 40 44 44 41 43 40 40 41 40 47 44 47 47 49 47 56 52 64 61 65 65 62 63
 58 59 51 55 47 48 43 44 40 41 35 36 32 34 29 30 25 27 22 23 19 21 17 18
 16 16 15 15 14 14 13 13]"
2024-09-06 15:52:14.225535,"(-69.6, 7.7873)","(269, 2711)","[30 31 28 29 21 24 25 23 25 27 26 25 27 27 28 26 31 31 29 30 28 29 26 27
 24 25 23 24 21 22 19 20 18 19 16 17 13 15 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 20 17 24 23 26 24 31 28 32 32 39 35
 47 44 49 49 47 49 43 44 44 43 48 45 50 49 51 50 58 53 66 62 67 67 64 66
 59 61 53 57 48 50 45 46 39 43 37 38 34 36 31 33 27 29 24 25 21 22 19 20
 17 18 15 16 13 14 12 13]"
2024-09-06 15:52:29.212366,"(-90, 9.0)","(15, 2699)","[31 33 30 31 24 27 25 24 25 27 29 26 31 31 30 30 31 31 28 30 28 28 27 27
 26 26 24 25 23 23 21 22 20 20 19 20 17 18 15 16 14 14 12 13 10 11 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 20 17 22 22 25 22 28 27 30 29 38 34
 43 42 44 45 42 43 43 42 44 44 48 45 50 49 52 50 60 56 67 64 68 68 65 67
 59 60 51 56 49 50 46 47 43 44 38 38 35 36 33 34 29 31 26 28 23 25 20 21
 17 19 15 16 14 15 13 14]"
2024-09-06 15:53:03.984795,"(71.69, -12.9)","(1818, 2937)","[20 15 21 21 19 20 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 11 10 19 16 24 21 29 26 30 30 27 29
 25 25 35 27 48 42 53 51 52 53 48 50 41 44 38 39 38 38 37 37 35 36 33 34
 31 31 26 26 26 26 25 26 23 24 21 22 20 21 18 19 16 17 14 15 12 13 11 11
 10 10  9 10  9  9  9  9]"
2024-09-06 15:53:19.159842,"(50.4, -12.7873)","(1626, 2936)","[20  4 21 21 19 20 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 23 19 29 27 29 29 36 33 37 37 40 38 44 42 44 44 41 43 38 40 34 36 30 32
 32 29 35 34 35 35 33 34 30 31 24 24 23 23 21 22 18 20 16 17 14 15 12 13
 10 11  9  9  9  9  9  9]"
2024-09-06 15:53:34.137834,"(30.0, -14.0)","(1442, 2948)","[23 23 23 23 20 21 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 23 16 29 27 28 29 26 27 29 27 39 33 51 46 56 55 57 57 54 56 50 52
 48 49 45 47 41 43 38 39 35 36 31 33 27 27 25 26 24 25 22 23 19 20 17 18
 17 17 17 17 21 17 22 22]"
2024-09-06 15:53:48.709670,"(11.69, -12.9)","(1266, 2939)","[20 16 21 21 19 20 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 17 13 19 17 39 31 49 46 51 51 50 51 45 47 40 43 39 39 41 40 39 40
 38 39 37 37 32 34 31 31 30 31 25 25 24 25 22 23 21 22 20 21 19 20 19 19
 19 19 19 19 18 19 17 17]"
2024-09-06 15:54:03.689082,"(-9.6, -12.7873)","(1069, 2937)","[22 25 21 22 19 20 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 13 10
 26 22 30 29 29 30 25 27 20 23 16 18 10 15 10 10 11 11 11 11 11 11 11 11
 16 11 24 19 39 31 50 45 53 53 51 52 49 50 46 48 40 44 36 37 35 36 35 35
 33 34 31 32 33 32 32 33 27 31 27 27 26 26 25 25 23 24 22 23 20 21 18 19
 16 18 15 15 13 14 16 13]"
2024-09-06 15:54:18.661787,"(-30.0, -14.0)","(811, 2948)","[20 14 21 21 19 20 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 16 10 19 18 18 19 12 17 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 14 11 21 18 23 23 23 23 21 22 18 20 16 17 11 11 12 11 17 12
 28 21 37 33 40 39 38 39 34 37 28 31 23 26 18 21 17 17 15 16 13 14 11 12
  9 10  9  9  9  9  9  9]"
2024-09-06 15:54:33.239855,"(-48.31, -12.9)","(559, 2939)","[20  9 21 21 19 20 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 15 15 12 14 13 12 14 15 13 14 12 13 11 11 16 10 24 20 25 25 22 23
 20 20 31 23 35 34 32 34 25 28 20 23 15 16 14 15 12 13 10 11  8  9  7  8
  7  7  8  7  9  9  9  9]"
2024-09-06 15:54:48.414837,"(-69.6, -12.7873)","(269, 2936)","[20 14 21 21 19 20 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 16 14 16 16 16 17
 22 15 32 28 32 32 28 30 22 25 18 19 13 13 12 12 11 12 10 11  9  9  8  8
  7  7  8  7  9  9  9  9]"
2024-09-06 15:55:22.772162,"(90, 12.0)","(2000, 2670)","[27 30 24 26 19 21 19 19 20 19 22 22 22 22 20 21 18 19 16 17 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 14 10 16 15 22 19 29 25 32 30 41 35
 54 49 58 57 57 58 52 54 48 49 49 48 50 50 50 50 60 51 71 67 74 73 72 73
 68 70 63 66 56 60 48 52 40 44 36 38 31 34 28 29 25 26 22 24 19 20 17 18
 15 16 13 14 12 12 11 11]"
2024-09-06 15:55:36.737855,"(76.7, 10.7894)","(1867, 2679)","[32 34 29 30 21 25 22 21 23 23 23 23 22 22 22 22 21 22 20 21 19 20 18 18
 16 17 14 15 12 13 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 16 16 19 17 25 22 29 27 33 30 35 34 40 36
 51 47 55 54 53 54 50 51 48 49 50 48 55 53 56 56 63 56 73 69 75 74 73 74
 69 71 63 66 57 60 52 54 47 49 42 43 39 40 35 37 32 33 28 30 24 26 21 22
 18 19 15 17 13 14 12 12]"
2024-09-06 15:55:51.612920,"(61.12, 10.2782)","(1723, 2685)","[33 35 30 32 23 26 23 22 23 24 23 23 23 23 24 23 24 25 24 24 23 23 22 22
 21 22 18 20 15 17 12 13 11 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 17 16 12 17 17 12 18 18 20 19 24 22 26 25 31 28 33 32 38 34
 47 43 50 50 49 50 46 47 46 46 50 47 56 53 57 57 63 57 73 69 75 74 72 74
 67 70 61 64 56 58 52 54 48 50 42 42 40 41 36 38 33 35 29 31 25 27 22 23
 18 20 16 17 14 15 13 14]"
2024-09-06 15:56:05.987106,"(45.21, 10.5686)","(1581, 2681)","[33 35 30 32 23 26 22 22 22 22 22 22 22 22 21 21 21 21 20 20 19 20 18 18
 17 17 14 16 11 12 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 14 10 18 16 22 20 27 25 29 28 34 29
 45 40 49 48 47 48 45 46 44 45 50 46 55 53 56 56 63 56 74 69 76 75 73 75
 68 71 62 66 56 59 52 54 47 49 41 41 37 39 34 35 30 32 26 28 22 24 19 21
 17 18 15 16 14 14 13 13]"
2024-09-06 15:56:21.154485,"(30.0, 12.0)","(1443, 2669)","[32 35 29 31 25 27 25 25 24 24 23 23 23 23 22 23 20 21 18 19 16 17 14 15
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 15 10 17 16 17 17 18 17 31 24
 41 37 46 45 45 45 42 43 43 40 50 46 50 50 52 50 63 55 75 70 77 76 75 76
 70 73 65 67 59 62 53 56 46 49 39 41 35 37 30 32 25 28 21 23 18 19 16 17
 15 15 14 14 13 13 12 12]"
2024-09-06 15:56:35.115786,"(16.7, 10.7894)","(1318, 2677)","[31 34 27 30 22 24 19 20 20 19 22 22 22 22 19 20 17 18 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 15 11 23 16
 39 34 43 42 42 43 39 41 41 38 48 44 50 50 51 50 62 53 74 69 76 76 74 76
 69 72 64 67 57 61 51 54 43 47 37 38 32 34 27 29 23 25 19 21 17 18 15 16
 14 15 13 13 12 12 12 12]"
2024-09-06 15:56:49.482803,"(1.12, 10.2783)","(1187, 2682)","[29 32 26 28 19 22 20 19 21 21 22 22 22 22 20 21 19 20 18 18 16 17 14 15
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 15  9 20 17 20 20 26 22
 37 33 41 40 39 40 39 39 39 38 46 42 51 49 52 52 61 53 72 67 74 73 71 73
 67 69 61 64 55 58 50 53 45 48 38 39 35 36 30 33 26 28 22 24 18 20 16 17
 14 15 12 13 11 11 11 11]"
2024-09-06 15:57:03.864625,"(-14.79, 10.5686)","(1009, 2678)","[28 30 24 26 20 22 19 19 20 19 22 22 22 22 20 21 18 19 16 17 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 13  9 15 14 16 11 23 18
 35 31 38 38 37 37 36 36 36 35 43 39 48 46 49 48 59 51 70 66 73 72 70 72
 66 68 61 64 54 57 49 51 43 46 36 37 32 34 28 30 24 26 21 23 18 19 15 16
 12 13 11 11 10 11 10 10]"
2024-09-06 15:57:18.035734,"(-30.0, 12.0)","(812, 2670)","[25 27 23 24 23 23 25 25 25 25 25 25 26 25 25 25 23 24 21 22 19 20 16 17
 14 15 12 13 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 13 10 14 14 15 14 16 11 19 16
 28 24 31 30 32 31 33 32 33 34 36 34 36 36 40 35 56 47 67 62 69 69 67 69
 63 65 58 60 53 56 47 50 41 44 34 35 32 33 29 30 25 27 22 24 19 21 17 18
 15 16 13 14 12 13 12 12]"
