Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-03 14:57:49.272951,"(-30.0, 6.0)","(818, 2751)","[18 11 20 20 20 20 23 21 26 25 27 27 26 27 23 25 19 21 16 18 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 12 20 18 23 22 23 23 21 22 22 21 33 27 43 38 49 46 49 49 48 48
 48 48 46 47 42 44 37 40 32 35 27 29 23 24 21 22 19 20 16 17 15 15 13 14
 12 13 12 12 11 11 10 11]"
2024-09-03 14:58:05.464736,"(-58.88, 5.1391)","(418, 2756)","[18 11 20 20 23 21 25 25 25 25 27 26 27 27 25 26 23 24 20 21 18 19 16 17
 14 15 11 13 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 13 20 17 22 21 22 21 25 24 26 25 38 32 49 44 55 53 55 56 52 54
 48 51 40 45 37 38 34 36 32 33 30 31 25 26 23 24 20 21 18 19 16 17 14 15
 12 13 11 12 10 11 10 10]"
2024-09-03 14:58:22.373300,"(-90, 6.0)","(11, 2749)","[22 23 21 22 19 20 24 21 27 26 27 27 27 27 24 25 21 22 18 19 14 16 13 14
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 18 15 24 22 26 23 30 28 37 33 45 41 57 49 68 63 70 70 68 70
 64 67 58 62 52 55 47 49 42 44 37 40 31 32 27 29 23 25 20 21 17 19 15 16
 13 14 12 13 12 12 11 11]"
2024-09-03 14:58:55.486534,"(61.12, -10.1391)","(1712, 5601)","[18 11 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 21 17 24 24 21 22 25 23 26 26 25 25 27 26 28 28 27 28 27 27 31 29 40 36
 46 44 47 47 44 46 38 41 33 35 28 30 22 23 20 21 17 19 15 16 14 15 13 13
 12 12 11 11 11 11 10 10]"
2024-09-03 14:59:13.399957,"(30.0, -11.0)","(1436, 2930)","[18  4 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 15 11 17 16
 17 18 23 18 27 25 27 27 26 26 26 25 37 31 43 41 43 43 42 42 41 41 41 40
 43 41 45 44 44 45 39 42 33 36 30 31 26 26 25 26 24 25 21 22 20 20 19 19
 17 18 16 17 14 15 13 13]"
2024-09-03 14:59:30.604811,"(1.12, -10.1391)","(1162, 2920)","[18 12 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 16 14 26 21 36 32 42 39 47 44 47 48 44 46 39 41 35 37 31 33 32 30
 41 36 45 44 44 45 40 41 37 38 35 36 26 32 25 26 23 24 21 22 20 20 23 20
 25 25 20 20 20 20 20 20]"
2024-09-03 14:59:46.987925,"(-30.0, -11.0)","(817, 2925)","[18 16 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 14 11 19 17
 18 19 17 18 17 17 20 18 25 23 27 27 25 26 23 24 21 22 19 20 19 19 26 23
 31 31 31 32 29 30 25 27 22 23 17 17 16 17 15 15 13 14 12 13 10 11 10 10
 10 10 10 10 10 10 10 10]"
2024-09-03 15:00:03.173387,"(-58.88, -10.1391)","(418, 2919)","[18 11 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 20 10 31 25 35 33 34 35
 32 33 29 31 27 28 22 25 16 20 15 16 14 15 13 14 12 12 11 11  9 10  8  9
  8  8  8  8  9  9  9  9]"
2024-09-03 15:00:36.577894,"(90, 9.0)","(1993, 5601)","[36 39 34 36 25 29 24 25 23 25 29 24 30 30 30 30 30 31 29 29 27 28 25 26
 24 25 22 23 20 21 18 19 16 17 14 15 12 13 12 12 12 12 11 11 10 10 10 10
 11 10 16 15 11 16 12 12 12 12 11 11 16 15 15 15 16 15 19 17 22 21 28 25
 34 32 36 35 36 36 39 35 49 45 53 52 57 55 60 59 65 62 72 69 74 74 72 73
 68 70 62 65 59 60 55 57 51 53 47 49 41 45 37 39 34 36 30 32 26 28 23 24
 20 21 19 19 17 18 16 17]"
2024-09-03 15:00:51.650449,"(71.69, 7.9)","(1809, 2719)","[32 34 30 31 24 26 24 24 23 25 25 22 26 25 28 27 28 29 27 28 25 26 23 24
 20 21 18 19 15 17 13 14 12 12 11 12 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 15 10 16 15 18 17 18 18 19 19 21 20
 24 23 27 26 29 28 32 29 43 39 49 47 54 52 56 55 61 58 68 65 71 70 70 70
 67 69 63 65 58 60 54 56 50 52 46 48 39 44 37 38 33 35 29 31 24 26 20 22
 17 18 15 16 14 15 14 14]"
2024-09-03 15:01:06.822891,"(50.4, 7.7873)","(1618, 2720)","[30 33 28 30 23 26 24 24 23 25 25 23 26 26 28 27 29 29 27 28 26 27 23 24
 21 22 18 19 15 17 12 13 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 17 16 22 20
 24 24 24 24 29 26 31 29 41 36 47 45 51 49 54 53 59 55 66 62 68 67 67 67
 64 66 61 63 56 58 52 54 48 50 44 46 37 42 35 36 31 33 27 29 23 25 20 22
 17 18 15 16 13 14 12 12]"
2024-09-03 15:01:21.800592,"(30.0, 9.0)","(1438, 2708)","[34 37 32 34 25 29 25 25 24 25 28 25 30 30 30 30 30 31 29 30 28 28 26 27
 24 25 22 23 20 21 18 18 16 17 14 15 12 13 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 10 10 10 10 18 15 23 20 26 24
 30 29 32 31 33 33 37 33 48 44 52 50 56 54 58 57 64 60 71 68 73 73 70 72
 65 68 60 62 56 58 53 55 49 51 45 47 39 40 36 38 32 34 28 30 24 26 21 22
 18 19 17 17 15 16 14 15]"
2024-09-03 15:01:36.367476,"(11.69, 7.9)","(1265, 2715)","[33 35 31 33 25 28 25 24 23 25 30 25 31 31 31 31 31 31 29 30 28 29 26 27
 25 26 23 24 22 22 19 20 18 19 15 16 12 14 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 17 12 17 17 16 17 16 16 15 15 16 15 20 18 25 22
 28 27 30 28 32 31 35 32 44 40 48 46 52 50 55 53 60 57 67 63 68 68 65 67
 62 64 57 59 53 55 50 51 46 48 41 44 36 37 32 34 28 30 25 26 21 23 18 20
 16 17 14 15 13 13 13 13]"
2024-09-03 15:01:51.543896,"(-9.6, 7.7873)","(1072, 2716)","[33 36 31 33 24 28 25 24 23 25 30 24 32 32 32 32 31 32 30 31 29 29 27 28
 26 27 25 25 23 24 21 22 19 20 17 18 14 15 12 13 12 12 11 11 11 11 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 11 11 11 11 10 10 10 10 19 16 22 20
 24 24 29 25 31 30 34 31 43 40 47 45 51 49 54 52 59 56 65 62 66 66 64 65
 60 62 55 58 52 53 48 50 45 46 40 43 35 36 32 33 29 30 25 27 22 24 19 21
 18 18 16 17 15 15 14 14]"
2024-09-03 15:02:06.528020,"(-30.0, 9.0)","(817, 2703)","[32 34 30 31 25 27 25 25 26 26 27 26 28 28 30 29 30 31 30 30 28 29 26 27
 24 25 22 23 19 21 17 18 14 16 12 13 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 17 17 17 17 18 17 18 18 18 18 18 18 13 17 13 13 13 13 21 19 25 23
 29 27 32 30 33 33 36 33 45 42 50 48 54 52 56 55 61 57 69 65 70 70 68 70
 64 66 58 61 54 56 51 53 48 50 44 46 38 39 35 37 31 33 28 29 24 26 21 23
 18 20 16 17 13 15 12 12]"
2024-09-03 15:02:21.096266,"(-48.31, 7.9)","(564, 2714)","[34 36 32 33 25 28 25 24 24 26 31 26 33 32 32 33 32 32 31 31 30 30 28 29
 27 28 26 27 25 25 23 24 22 22 20 21 18 19 16 17 14 15 13 14 12 13 11 12
 11 11 17 16 12 17 12 12 12 12 12 12 12 12 12 12 12 12 12 12 18 12 25 22
 29 28 34 31 35 35 37 34 45 43 49 47 53 51 55 54 61 58 67 64 68 68 65 67
 61 63 56 58 53 54 50 51 46 48 41 44 36 37 33 35 30 31 27 29 23 25 20 22
 18 19 16 17 15 15 14 14]"
2024-09-03 15:02:36.073763,"(-69.6, 7.7873)","(269, 2714)","[34 36 32 34 26 29 25 25 25 26 32 26 34 33 33 33 32 33 31 32 30 31 29 30
 28 29 27 28 26 26 24 25 23 23 21 22 18 19 16 17 14 15 13 13 12 12 11 11
 11 11 11 11 11 11 12 12 12 12 17 16 17 17 12 16 12 12 13 13 19 13 26 23
 31 29 36 34 37 37 39 36 46 44 50 48 54 52 56 54 62 59 68 65 69 69 66 68
 61 63 56 59 54 55 51 52 47 49 42 44 38 38 35 37 33 34 31 32 28 30 25 27
 23 24 20 21 17 18 15 16]"
2024-09-03 15:02:51.049202,"(-90, 9.0)","(11, 2705)","[32 34 31 32 25 28 25 25 24 26 29 25 31 30 32 31 32 32 31 32 30 30 28 29
 27 27 25 26 24 24 22 23 20 21 18 19 14 16 12 13 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 17 16 17 17 12 16 19 17 22 21 26 24
 28 27 31 30 33 32 36 33 44 41 48 46 52 50 55 53 60 56 66 63 68 67 66 67
 63 65 57 60 53 55 50 52 47 49 43 45 37 38 34 36 31 33 27 29 24 25 21 22
 19 20 18 18 17 17 15 16]"
2024-09-03 15:03:25.788926,"(71.69, -12.9)","(1810, 5601)","[20 12 22 22 18 20 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 15 10 20 18 25 23 25 26 23 25
 23 22 34 27 46 41 51 49 50 51 46 48 39 43 35 37 34 34 33 34 30 31 31 30
 31 31 31 31 30 31 24 29 23 24 21 22 19 20 17 18 15 16 14 15 13 14 12 13
 11 12  9 10  9  9  9  9]"
2024-09-03 15:03:41.277657,"(50.4, -12.7873)","(1618, 2943)","[20 16 21 22 18 20 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 16  9 20 18 28 24 34 32 34 35 36 35 40 38 39 40 36 38 34 35 32 33 33 32
 39 34 43 42 42 43 38 41 34 36 29 31 24 24 21 23 19 20 18 18 17 18 15 16
 13 14 12 13 10 11  9  9]"
2024-09-03 15:03:56.240377,"(30.0, -14.0)","(1437, 2953)","[20 17 22 23 21 22 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 14 11 17 16
 20 17 30 24 35 33 34 35 31 33 30 30 43 36 52 48 55 55 55 55 53 54 51 52
 48 50 45 47 40 43 35 37 29 33 28 28 27 27 25 26 22 23 21 21 21 21 20 21
 18 19 17 18 17 17 21 17]"
2024-09-03 15:04:10.803350,"(11.69, -12.9)","(1264, 2943)","[20 10 21 22 18 20 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 16  9 22 19 24 23 40 33 51 48 53 53 51 53 47 49 43 45 40 42 39 40 38 39
 38 37 37 38 35 36 33 34 31 32 26 26 26 26 25 25 23 24 22 23 21 21 26 24
 27 27 24 26 19 20 19 19]"
2024-09-03 15:04:25.977318,"(-9.6, -12.7873)","(1070, 2941)","[23 24 23 23 19 21 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 13 10
 24 19 27 27 26 27 23 24 20 21 17 18 16 17 11 15 10 11 10 10 11 11 13 11
 19 17 25 21 37 31 46 42 53 50 53 54 50 51 48 49 42 46 38 40 37 38 36 37
 35 35 31 33 26 26 26 26 25 25 25 25 23 24 22 23 21 22 20 20 19 19 17 18
 16 17 15 15 13 14 17 12]"
2024-09-03 15:04:40.949064,"(-30.0, -14.0)","(815, 2952)","[20  9 21 22 18 20 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 21 16 23 23 22 23 21 22 18 19 17 18 17 17 16 16 12 12 12 12
 23 12 34 30 37 36 35 36 30 33 24 27 17 22 16 17 14 15 12 13 11 12 10 10
  9  9  9  9  9  9  9  9]"
2024-09-03 15:04:55.520995,"(-48.31, -12.9)","(563, 2944)","[20 10 21 22 18 20 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 21 10 29 26 29 29 25 26
 30 25 36 33 36 36 31 34 25 28 20 22 15 16 14 15 13 13 11 12 10 10  9  9
  8  9  8  8  9  9  9  9]"
2024-09-03 15:05:10.700584,"(-69.6, -12.7873)","(269, 2944)","[20 11 21 22 18 20 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 14 11 17 16 13 16 14 15 13 14 12 13 11 11 10 10 15 14 18 17 22 19
 30 27 34 33 33 34 28 31 23 25 19 21 15 15 13 14 12 13 11 12 10 11  8  9
  8  8  8  8  9  9  9  9]"
2024-09-03 15:05:45.022288,"(90, 12.0)","(1994, 5601)","[25 28 23 24 23 22 25 25 24 25 23 23 25 24 24 25 21 23 17 19 15 16 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10 10 11 11 19 11
 30 25 36 34 36 36 34 35 33 33 39 34 40 40 47 42 63 55 73 69 75 75 73 75
 69 71 63 66 58 61 51 55 43 47 36 37 34 35 30 32 26 28 22 24 19 20 16 17
 14 15 12 13 11 11 11 11]"
2024-09-03 15:05:59.486578,"(76.7, 10.7894)","(1858, 2684)","[32 35 29 31 24 27 21 22 23 21 25 25 25 25 23 24 20 22 16 18 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 15 10 16 15
 15 15 11 11 11 11 12 12 12 12 11 11 11 11 10 10 15 11 16 16 12 11 20 12
 34 27 42 39 42 42 40 41 39 39 42 39 46 44 52 48 65 57 77 72 80 79 78 79
 73 76 66 70 59 63 53 56 46 50 40 40 37 38 32 35 29 31 25 27 22 23 19 20
 17 18 16 16 15 15 15 15]"
2024-09-03 15:06:13.861198,"(61.12, 10.2782)","(1714, 2689)","[34 37 30 33 25 27 23 23 24 24 25 25 24 24 22 23 19 21 18 19 16 17 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 16 11 18 18 18 19 17 17 11 16 12 11 12 12 17 16 19 18 21 19
 33 25 41 38 42 42 42 41 46 43 51 49 54 53 57 55 67 60 78 73 80 80 78 80
 73 76 65 69 59 62 54 56 49 51 42 42 39 41 35 37 30 33 26 28 23 25 20 21
 18 19 17 18 16 17 16 16]"
2024-09-03 15:06:28.226972,"(45.21, 10.5686)","(1573, 2685)","[35 37 31 33 24 28 19 21 21 19 24 23 24 24 23 24 20 22 16 18 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 15 11 15 15 15 15 15 15 13 14 12 13 11 11
 11 10 11 11 16 15 12 17 12 12 12 12 12 12 12 12 12 12 13 13 19 17 26 21
 39 32 46 44 45 46 41 43 38 39 42 39 47 44 54 49 68 60 79 74 82 81 79 81
 74 77 67 71 60 63 54 57 47 51 40 42 36 39 32 34 27 29 23 25 20 21 17 18
 15 16 13 14 13 13 13 13]"
2024-09-03 15:06:42.393417,"(30.0, 12.0)","(1438, 2674)","[35 38 32 34 29 30 28 29 28 28 29 28 29 29 28 29 26 27 24 25 22 23 19 21
 17 18 15 16 12 13 11 12 13 11 16 14 17 17 16 16 15 16 14 14 13 13 12 12
 12 12 11 11 16 12 18 17 19 20 18 19 13 18 18 13 19 19 24 21 25 25 33 27
 47 41 54 52 55 55 53 54 50 51 48 48 49 49 53 49 68 61 79 75 81 81 79 81
 75 77 70 72 65 68 60 63 54 57 49 52 44 45 40 42 36 38 31 33 27 29 23 25
 20 22 17 19 15 16 15 15]"
2024-09-03 15:06:56.350150,"(16.7, 10.7894)","(1315, 2684)","[35 37 31 33 27 29 24 26 22 22 23 22 24 23 23 24 21 22 19 20 16 18 13 15
 12 12 11 11 10 10 11 11 11 11 13 12 13 13 13 13 13 13 12 12 11 11 11 11
 11 11 11 11 17 11 18 18 18 18 17 17 13 13 13 13 13 13 13 13 13 13 23 13
 39 32 46 44 45 46 41 43 39 40 40 39 44 42 52 46 67 59 78 74 81 80 79 80
 74 77 69 72 63 66 56 60 47 52 40 42 36 38 32 34 28 30 24 26 20 22 18 19
 16 17 14 15 17 14 20 19]"
2024-09-03 15:07:10.718617,"(1.12, 10.2783)","(1180, 2687)","[31 34 28 30 22 25 18 19 22 19 25 24 25 26 24 25 21 23 17 19 14 16 13 13
 12 12 11 11 10 10 11 11 10 11 12 11 13 13 12 13 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 11 10 11 11 11 11 11 11 18 11
 30 24 38 35 37 38 35 36 36 35 42 39 45 43 50 46 64 56 76 71 79 78 77 78
 72 75 66 69 58 62 51 55 46 49 39 39 35 37 31 33 26 28 22 24 19 20 16 17
 14 15 14 14 14 14 14 14]"
2024-09-03 15:07:25.095411,"(-14.79, 10.5686)","(1011, 2686)","[29 32 25 28 22 24 20 21 20 19 22 22 22 22 21 22 19 20 17 18 15 16 14 15
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10 10 11 11 18 11
 26 21 32 30 31 32 27 29 26 27 36 29 40 39 47 42 62 54 74 69 77 76 75 76
 71 73 66 69 60 63 52 56 44 48 36 37 32 34 27 29 23 25 20 21 18 19 17 17
 16 16 15 16 15 15 14 14]"
2024-09-03 15:07:39.263326,"(-30.0, 12.0)","(815, 2672)","[23 23 23 23 24 23 27 27 27 27 27 27 29 28 28 28 25 26 23 24 20 22 18 19
 16 17 14 15 12 13 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 14 10 16 15 16 17 11 16 11 11
 19 10 24 22 24 24 29 26 31 31 34 32 37 36 40 37 54 46 66 61 68 67 66 67
 62 64 58 60 54 56 48 51 42 44 37 39 32 33 29 30 25 27 22 24 19 20 16 18
 14 15 13 14 12 13 12 12]"
