Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-04 21:38:34.978164,"(1.12, 5.1391)","(1155, 2785)","[12  5 18 15 25 22 25 25 23 24 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 15 15 14 14 12 11 13 12 19 15 25 22 35 30 43 40 45 45 47 46 52 50 51 51
 49 50 48 49 45 47 41 43 37 39 34 35 27 32 25 26 23 24 21 22 19 20 17 18
 14 15 13 13 12 12 11 11]"
2024-09-04 21:38:51.382730,"(-30.0, 6.0)","(809, 2781)","[20 21 20 20 21 20 23 23 22 22 22 22 23 23 20 22 17 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 19 16 24 22 26 26 26 26 32 28 49 42 53 53 54 54 54 54 52 53
 48 50 45 46 41 43 36 38 29 33 25 26 22 23 19 21 17 18 15 16 14 15 16 13
 20 19 20 21 14 19 14 14]"
2024-09-04 21:39:07.580168,"(-58.88, 5.1391)","(406, 2786)","[13  6 14 14 21 18 24 23 22 23 22 22 21 22 18 19 17 18 16 17 15 16 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 18 16 24 21 33 29 39 38 39 40 35 37 34 34
 34 34 32 34 29 31 25 27 19 23 18 19 17 17 16 16 14 15 13 14 12 13 11 11
 17 11 18 18 12 16 12 12]"
2024-09-04 21:39:23.984263,"(-90, 6.0)","(6, 2780)","[13 10 15 14 23 19 25 25 22 24 22 22 21 22 19 20 17 18 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 20 17 22 21 20 21 32 19 47 41 51 50 49 51
 44 47 38 40 34 36 29 32 21 26 19 20 17 18 15 16 13 14 11 12  9 10  9  9
  8  8  8  8  9  9  9  9]"
2024-09-04 21:39:57.111563,"(61.12, -10.1391)","(1717, 2946)","[14 11 15 15 17 16 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 15  9 22 18 22 22 20 21
 21 20 25 23 42 34 49 47 49 50 46 48 41 44 38 39 37 37 37 37 36 37 33 35
 32 32 32 32 30 31 24 29 23 24 20 21 18 19 16 17 14 15 12 13 11 12 10 10
  9 10  9  9  9  9  9  9]"
2024-09-04 21:40:13.513982,"(30.0, -11.0)","(1441, 2954)","[14 13 19 17 19 19 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 19 14 30 24 35 33 34 35 32 32 31 31 39 34 51 46 56 55 56 56 56 56 53 55
 50 52 48 49 43 46 37 40 29 34 27 29 24 26 20 22 18 19 17 17 17 17 16 17
 13 14 17 14 23 20 23 23]"
2024-09-04 21:40:29.709168,"(1.12, -10.1391)","(1154, 2948)","[15  6 17 17 17 17 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 18 10 21 21 20 20 17 18 12 16 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 19 14 32 26 42 38 46 44 47 47 46 47 42 45 39 40 37 38 35 36 32 34
 31 32 32 31 34 33 33 33 31 32 29 30 24 25 23 24 21 22 19 20 16 17 15 16
 15 15 14 14 13 13 12 12]"
2024-09-04 21:40:46.114560,"(-30.0, -11.0)","(808, 2955)","[16 13 18 18 17 17 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 15 10 17 17 11 16 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 15 11 18 17 19 18 21 20 20 20 18 19 17 18 16 17 11 16 17 11
 25 19 35 31 38 37 37 38 31 35 24 27 17 22 16 17 14 15 12 13 10 11  9 10
  8  9  8  8  9  9  9  9]"
2024-09-04 21:41:02.307554,"(-58.88, -10.1391)","(406, 2948)","[15  8 16 17 17 16 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 16 12 16 16 15 15
 24 17 33 29 34 33 31 33 26 28 21 23 14 19 13 13 12 12 11 11  9 10  8  9
  7  7  8  7  9  9  9  9]"
2024-09-04 21:41:36.261966,"(90, 9.0)","(1991, 2744)","[16  4 19 19 19 18 23 22 22 23 22 22 21 22 18 19 17 18 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 16 13 21 16 34 28 46 40 51 49 50 50
 46 48 41 43 37 39 33 35 30 32 26 28 20 22 17 18 13 15 10 11  8  9  8  8
  7  7  8  7  9  9  9  9]"
2024-09-04 21:41:50.831084,"(71.69, 7.9)","(1813, 2753)","[14 13 17 16 18 17 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 17 11 33 22 48 41 54 52 54 55
 53 54 50 52 43 47 33 37 27 30 22 22 20 21 18 19 16 17 14 15 12 13 11 11
 10 10 10 10  9 10  9  9]"
2024-09-04 21:42:05.805275,"(50.4, 7.7873)","(1623, 2753)","[15  6 18 17 18 18 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 20 11 37 28 49 44 55 53 55 55
 54 55 52 53 45 49 36 39 31 33 25 28 21 22 17 19 14 16 12 13 11 11 10 10
  9  9  9  9  9  9  9  9]"
2024-09-04 21:42:20.774202,"(30.0, 9.0)","(1441, 2744)","[17 18 18 18 19 18 23 22 22 22 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 17 11 32 24 40 37 45 42 52 50
 53 53 52 52 47 49 39 43 32 36 26 28 21 22 19 20 16 17 13 14 11 12 10 10
 10 10  9  9  9  9  9  9]"
2024-09-04 21:42:35.344206,"(11.69, 7.9)","(1267, 2754)","[14  5 18 16 22 20 25 24 23 24 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 17 13 28 22 39 35 45 43 47 46 53 51
 54 55 53 54 47 50 40 44 32 35 26 29 22 23 20 21 18 20 16 17 14 15 12 13
 11 12 10 10  9 10  9  9]"
2024-09-04 21:42:51.534960,"(-9.6, 7.7873)","(1068, 2753)","[19 11 25 24 25 25 23 24 22 22 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 24 20 26 25 38 32 48 44 54 51 56 55 55 56
 55 55 53 54 47 50 41 45 34 38 26 26 23 24 20 21 18 19 16 17 14 15 12 13
 10 10  9  9  9  9  9  9]"
2024-09-04 21:43:07.017417,"(-30.0, 9.0)","(809, 2744)","[24 25 24 25 24 24 23 23 22 22 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 20 16 24 22 37 31 48 44 55 52 57 56 55 56
 53 54 50 52 45 47 38 41 32 35 24 26 21 23 17 19 15 16 13 14 12 12 10 11
 10 10  9  9  9  9  9  9]"
2024-09-04 21:43:21.593235,"(-48.31, 7.9)","(553, 2754)","[24 24 25 25 25 24 26 26 24 25 23 23 21 22 18 19 17 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 18 15 25 21 41 34 51 47 54 53 54 55 52 53
 50 51 47 49 40 44 33 36 27 30 23 24 20 21 17 18 14 15 12 13 10 11 14 10
 18 17 18 19 11 17 11 11]"
2024-09-04 21:43:36.767468,"(-69.6, 7.7873)","(259, 2754)","[18 16 20 21 22 21 24 24 23 24 22 22 21 22 18 19 17 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 18 17 20 18 32 25 45 40 51 49 51 51 48 49
 44 46 37 41 33 35 27 30 21 25 20 21 18 19 17 17 15 16 13 14 11 12 13 11
 17 16 17 18 11 16 11 11]"
2024-09-04 21:43:51.746570,"(-90, 9.0)","(5, 2743)","[15 16 16 16 19 17 23 22 22 22 22 22 22 22 19 20 18 18 17 18 16 17 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 20 15 27 23 28 28 33 28 51 41 63 59 65 65 62 64
 56 59 50 53 45 47 39 42 34 36 29 32 25 26 21 23 18 20 15 17 12 13 11 11
 11 11 10 10  9 10  9  9]"
2024-09-04 21:44:26.518890,"(71.69, -12.9)","(1812, 2979)","[15  7 16 16 18 17 20 21 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 22 16 28 25 35 31 41 38 43 42 40 42
 35 38 30 32 29 29 31 29 32 33 29 31 25 27 20 23 27 20 29 29 30 30 27 29
 21 25 21 21 26 24 29 28 29 29 28 28 22 27 22 22 21 22 20 21 19 19 16 17
 14 15 13 13 11 12 10 11]"
2024-09-04 21:44:41.599625,"(50.4, -12.7873)","(1622, 2978)","[15 12 16 17 18 17 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 16 11
 27 20 33 31 34 33 41 39 42 42 39 41 35 37 30 32 28 29 27 27 26 26 26 26
 25 25 20 20 19 19 18 19 18 18 17 18 17 17 16 16 22 16 24 24 23 23 17 21
 15 16 14 15 13 13 11 12]"
2024-09-04 21:44:56.579727,"(30.0, -14.0)","(1441, 2987)","[14  6 16 16 18 17 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 15 13 22 19 25 23 29 27 28 28 34 30
 42 39 43 43 42 43 40 41 39 40 36 37 33 35 29 31 22 27 21 22 20 21 18 19
 16 17 14 15 12 13 10 11]"
2024-09-04 21:45:11.145876,"(11.69, -12.9)","(1266, 2978)","[16 14 18 18 18 17 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 14 11 28 21 38 34 42 42 40 42 40 40 41 41 40 41 38 39 35 36 33 34
 30 31 29 30 28 29 27 27 22 26 22 22 26 22 27 27 22 27 22 22 21 22 20 20
 18 19 15 16 13 14 11 12]"
2024-09-04 21:45:26.328844,"(-9.6, -12.7873)","(1061, 2978)","[19  4 23 23 20 21 20 21 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 17 10
 29 25 32 32 31 32 25 28 20 22 17 19 15 16 16 15 28 19 39 35 41 41 39 41
 33 37 37 32 47 42 48 48 48 47 50 49 49 50 46 48 42 43 39 40 37 38 35 36
 29 34 28 29 27 27 29 26 32 32 31 32 26 26 26 26 25 25 23 24 22 23 20 21
 19 20 18 19 17 18 15 16]"
2024-09-04 21:45:41.310513,"(-30.0, -14.0)","(809, 2988)","[15  7 17 17 18 17 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 19 16 19 20 14 18 13 14 12 13 11 11 10 10 16 14 21 19 21 21
 20 21 19 19 18 18 26 22 30 29 29 29 25 27 20 22 15 18 14 15 13 14 11 12
 10 11  9  9  9  9  9  9]"
2024-09-04 21:45:55.879842,"(-48.31, -12.9)","(553, 2979)","[15 10 17 18 18 17 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 13  9 16 14 12 16 13 12 14 15 13 14 12 13 11 11 10 10 10 10 20 17 22 21
 21 21 24 21 30 27 31 31 30 30 28 29 23 26 15 20 14 14 13 13 11 12 10 11
  9  9  8  8  9  9  9  9]"
2024-09-04 21:46:11.055447,"(-69.6, -12.7873)","(259, 2976)","[16 13 17 18 18 17 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10  9  9
 17 10 27 21 36 32 39 38 37 38 32 35 25 28 19 22 14 17 13 13 11 12 10 10
  9  9  8  8  9  9  9  9]"
2024-09-04 21:46:45.408686,"(90, 12.0)","(1990, 2706)","[18 20 17 17 18 17 21 20 21 20 22 22 23 23 22 23 20 20 17 19 14 16 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 17 11 21 18 27 25 31 29 37 34 40 39 50 41 61 57 63 63 61 62
 59 60 55 57 51 53 45 48 40 42 34 37 28 29 24 26 20 22 16 18 13 15 11 12
 10 10  9  9  9  9  9  9]"
2024-09-04 21:46:59.375579,"(76.7, 10.7894)","(1859, 2719)","[15 16 16 16 18 17 20 20 20 19 22 22 22 22 19 21 17 18 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 19 17 26 22 39 31 51 45 54 53 53 54
 49 51 46 47 42 44 36 40 30 32 23 23 21 22 18 19 15 17 13 14 12 13 11 12
 10 11  9 10  9  9  9  9]"
2024-09-04 21:47:13.746900,"(61.12, 10.2782)","(1717, 2724)","[14  8 16 16 18 17 21 20 21 21 22 22 21 22 18 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 17 11 33 25 45 40 50 48 49 50
 48 48 46 47 42 44 35 39 28 31 21 22 18 20 16 17 14 15 12 13 11 12 10 10
  9  9  8  8  9  9  9  9]"
2024-09-04 21:47:28.123030,"(45.21, 10.5686)","(1576, 2720)","[14  8 16 16 18 17 21 20 21 20 22 22 21 22 18 20 17 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 17 11 31 20 44 39 47 46 46 47
 46 46 44 45 40 43 33 37 27 30 22 25 18 19 15 17 13 14 11 12  9 10  8  9
  7  8  8  8  9  9  9  9]"
2024-09-04 21:47:42.283874,"(30.0, 12.0)","(1441, 2707)","[16  9 19 19 18 18 22 20 23 24 22 22 23 23 21 23 17 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 15 11 20 17 24 22 28 26 33 31 34 34 43 35 55 50 56 56 53 54
 51 52 47 49 43 45 38 41 34 36 29 31 24 25 20 22 17 19 15 16 14 14 12 13
 10 11  9  9  9  9  9  9]"
2024-09-04 21:47:56.246663,"(16.7, 10.7894)","(1317, 2719)","[16  6 18 19 18 18 20 20 21 19 22 22 22 22 19 21 17 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 14 13 19 15 34 24 45 41 45 46 43 43
 45 44 44 45 41 43 36 38 30 33 25 27 20 21 17 18 15 16 12 13 10 11  9 10
  9  9  9  9  9  9  9  9]"
2024-09-04 21:48:10.616345,"(1.12, 10.2783)","(1155, 2721)","[18 13 22 22 21 22 21 21 21 21 22 22 21 22 18 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 21 11 38 31 48 44 50 50 49 49
 48 49 47 48 43 45 36 40 30 33 25 27 21 21 18 20 16 17 13 14 11 12 10 10
 10 10  9  9  9  9  9  9]"
2024-09-04 21:48:24.990034,"(-14.79, 10.5686)","(1010, 2718)","[18 10 22 22 20 21 22 21 22 22 22 22 22 22 20 21 18 18 16 17 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 17 15 23 17 40 33 49 46 50 50 49 49
 47 48 45 46 40 43 33 36 27 30 21 21 19 20 16 18 13 15 11 12  9 10  7  8
  7  7  8  7  9  9  9  9]"
2024-09-04 21:48:39.156183,"(-30.0, 12.0)","(810, 2705)","[24 23 25 26 21 23 24 22 26 27 24 25 26 25 24 24 23 23 21 23 21 21 20 21
 20 20 18 19 17 18 15 16 13 14 11 12 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 17 13 21 19 29 26 31 31 35 32 39 37 40 39 49 43 58 55 58 59 55 57
 53 54 48 51 44 46 39 42 34 36 28 28 25 27 23 24 20 22 17 18 15 16 13 14
 12 13 11 12 10 10  9  9]"
