Measure Time,Commanded trajectory,Real trajectory,Curve,az LS,1215,el LS,2331
2024-10-04 17:34:02.472248,"(0, 0)","(4091, 2812)","[20 10 21 21 16 18 15 14 21 19 23 23 22 23 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 16 11 21 19 20 21 29 23 40 35 46 44 46 47 46 46 46 46 45 46
 44 45 42 43 40 41 36 38 31 33 29 30 24 24 22 23 20 21 19 19 16 18 14 15
 12 13 11 12 10 11 10 10]"
2024-10-04 17:34:27.209706,"(90, 3.0)","(1169, 2777)","[20 14 20 21 20 20 24 23 22 24 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 20 15 22 22 23 22 34 24 48 42 53 51 52 52
 48 50 43 45 40 42 35 37 30 33 25 28 21 22 19 20 16 17 14 15 13 13 12 13
 12 12 11 11 10 10  9 10]"
2024-10-04 17:34:48.176220,"(30.0, 3.0)","(458, 2776)","[20 20 20 21 20 20 21 21 21 21 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 14 14 14 11 18 17 22 19 31 26 35 34 38 35 48 43 53 51 53 53 51 52
 49 51 46 48 43 45 37 39 32 34 26 26 24 25 22 23 20 21 19 20 18 19 18 18
 17 17 17 17 16 16 16 16]"
2024-10-04 17:35:09.664299,"(-30.0, 3.0)","(3764, 2777)","[20 11 20 21 24 22 25 25 23 25 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 15  9 15 15 11 11 16 11
 17 17 18 18 33 25 39 37 39 39 38 38 40 38 47 44 49 50 49 49 48 49 45 47
 41 43 38 39 34 36 31 32 26 29 26 26 25 25 23 24 22 23 21 22 20 20 19 19
 24 19 25 25 19 24 19 19]"
2024-10-04 17:35:30.137662,"(-90, 3.0)","(3234, 2777)","[20 11 20 21 20 20 24 23 22 24 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 12 10 15 14 16 16 11 15 10 11
  9  9 16 14 17 17 18 18 22 18 31 26 37 34 41 39 51 45 60 56 62 61 60 61
 56 59 49 52 43 46 37 40 33 35 27 28 24 26 21 22 19 20 17 18 16 16 14 15
 15 14 15 15 15 15 14 14]"
2024-10-04 17:35:58.943950,"(30.0, -3.0)","(456, 2847)","[20  8 20 21 16 18 15 14 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 14 14 15 15 21 17 29 26 30 30 30 30 35 34 34 35 33 33 37 35 39 38
 38 39 37 38 35 36 33 34 29 31 23 26 19 20 16 17 14 15 14 14 14 14 14 14
 14 14 14 14 14 14 13 13]"
2024-10-04 17:36:19.418118,"(-30.0, -3.0)","(3764, 2848)","[20 19 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 13 11
 19 16 25 22 26 25 31 27 43 38 50 47 50 50 48 49 47 48 43 45 41 42 41 41
 39 41 36 37 32 34 30 31 25 29 26 25 25 26 25 25 25 25 25 25 24 25 22 23
 20 21 19 20 17 18 16 16]"
2024-10-04 17:36:48.210056,"(90, 6.0)","(1168, 2746)","[21 21 20 21 18 19 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 21 11 43 34 54 50 55 55 52 54
 46 49 42 44 37 40 32 34 28 30 24 26 20 21 17 18 15 16 13 14 12 12 11 11
 11 11 10 11 10 10  9  9]"
2024-10-04 17:37:04.416311,"(61.12, 5.1391)","(882, 2756)","[20 17 20 21 18 19 20 20 21 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 16 13 27 22 40 32 50 46 52 52 48 51
 42 45 38 40 34 36 28 31 21 26 19 20 18 18 16 17 14 15 13 14 12 12 11 11
 10 10 11 10 11 11 11 11]"
2024-10-04 17:37:20.821681,"(30.0, 6.0)","(457, 2749)","[20 19 20 21 17 19 16 15 20 19 22 22 21 22 18 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 23 16 39 32 49 45 50 50 48 49
 45 47 39 42 34 37 31 33 26 28 19 20 17 18 15 16 14 14 14 14 13 13 12 13
 12 12 11 11 10 11 10 10]"
