Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-02 15:58:09.903968,"(1.12, 5.1391)","(1159, 2798)","[18  6 19 20 21 20 22 23 21 21 26 23 26 26 23 24 21 21 19 20 15 17 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 21 17 27 25 29 29 28 29 28 28 33 30 38 36 39 39 38 39 37 38
 32 35 27 29 20 25 19 19 17 18 17 17 17 17 17 17 16 17 15 15 13 14 12 13
 11 11  9 10  9  9  9  9]"
2024-09-02 15:58:26.303571,"(-30.0, 6.0)","(819, 2789)","[24 25 24 25 20 22 20 21 21 20 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 18 12 24 21 29 27 29 28 42 36 52 49 54 54 54 54 51 53
 47 49 42 44 36 39 32 34 25 30 24 25 23 24 21 22 19 20 17 18 15 16 14 15
 12 13 11 12 10 11 10 10]"
2024-09-02 15:58:44.012371,"(-58.88, 5.1391)","(418, 2798)","[18 11 19 20 20 20 20 21 21 19 25 23 25 26 21 23 19 19 16 18 14 15 13 13
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 19 16 24 21 25 25 22 24 20 21 22 20 35 28 47 44 50 50 48 49 43 46
 39 42 33 36 29 31 22 27 21 22 20 21 19 20 19 19 17 18 16 17 15 15 13 14
 10 11  9 10  9  9  9  9]"
2024-09-02 15:59:00.406318,"(-90, 6.0)","(12, 2790)","[18 14 19 20 19 19 20 21 20 19 24 22 24 24 20 23 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 18 11
 32 24 42 38 46 44 48 47 48 49 45 47 39 42 34 36 39 33 50 45 53 52 51 52
 48 50 43 46 38 41 32 35 27 30 24 26 22 23 19 20 17 18 15 16 14 14 12 13
 11 12 10 11 10 10  9  9]"
2024-09-02 15:59:33.526499,"(61.12, -10.1391)","(1717, 2966)","[18  5 19 20 19 19 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 13  9 19 16 20 20 19 19
 21 19 22 23 39 30 46 44 46 46 42 44 39 40 36 37 34 34 32 33 31 31 30 30
 34 31 36 36 34 36 29 31 23 26 23 23 21 22 18 20 16 17 14 15 13 13 11 12
 10 10 10 10 16 15 11 15]"
2024-09-02 15:59:49.919387,"(30.0, -11.0)","(1440, 2974)","[20 19 22 22 21 22 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 18 15 20 19
 20 20 30 23 37 34 36 36 33 35 33 33 35 34 39 34 51 49 53 53 54 54 53 54
 50 52 46 48 41 43 34 37 28 32 28 28 27 27 24 25 22 23 20 21 20 20 19 19
 18 19 17 18 19 17 24 22]"
2024-09-02 16:00:06.104650,"(1.12, -10.1391)","(1163, 2963)","[18 17 19 20 19 19 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 13  9 16 15 23 19 40 33 50 47 53 52 52 53 47 50 42 44 41 41 39 40 38 38
 39 38 39 40 35 37 32 33 26 30 24 25 22 23 20 21 18 19 16 17 14 15 13 14
 19 13 20 20 20 20 19 20]"
2024-09-02 16:00:22.490512,"(-30.0, -11.0)","(819, 2970)","[18  8 19 20 19 19 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 16 12 20 18 21 21 20 20 18 19 12 17 18 11 27 22 32 31 37 34 40 39
 40 40 40 40 39 39 34 36 29 31 26 28 21 21 19 20 17 18 15 16 14 14 13 13
 12 13 10 11  9 10  9  9]"
2024-09-02 16:00:39.181988,"(-58.88, -10.1391)","(417, 2960)","[18 14 19 20 19 19 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 20 17 27 23
 31 30 31 32 27 29 22 24 18 20 14 14 12 13 12 12 11 12 10 11  9  9  9  9
  8  8  8  8  9  9  9  9]"
2024-09-02 16:01:12.105920,"(90, 9.0)","(1996, 9.0)","[20  7 23 23 19 21 23 21 24 25 23 23 22 23 22 21 23 23 20 22 19 19 16 17
 15 15 12 14 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 13 10 20 17 25 23 30 28 33 31
 40 36 46 44 49 48 50 50 48 50 47 47 45 46 44 45 45 43 56 50 60 59 58 59
 54 56 49 52 42 46 33 39 30 32 28 29 26 27 25 26 23 24 20 22 17 19 15 16
 13 14 12 13 12 12 12 12]"
2024-09-02 16:01:27.680346,"(71.69, 7.9)","(1812, 2764)","[18  8 19 20 19 19 20 20 21 20 22 22 21 22 18 19 19 19 16 18 14 15 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 19 11
 32 25 42 38 46 44 47 47 45 46 42 44 39 40 38 38 42 38 54 47 58 57 56 57
 52 55 47 50 40 44 30 36 29 30 27 28 25 26 24 25 22 23 20 21 18 19 15 16
 13 14 12 13 11 11 11 11]"
2024-09-02 16:01:42.859755,"(50.4, 7.7873)","(1622, 2765)","[18  9 19 20 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 15 15 14 15
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 14 11
 23 17 34 29 41 38 43 43 43 43 40 42 35 37 34 35 39 34 52 45 55 54 53 54
 50 52 45 47 38 41 28 34 26 27 24 25 21 23 18 20 16 17 14 15 13 14 12 12
 11 11 10 11 10 10  9  9]"
2024-09-02 16:01:57.837234,"(30.0, 9.0)","(1441, 2753)","[21 14 24 24 19 22 22 21 22 24 22 22 21 22 21 20 22 23 20 21 20 20 17 18
 15 16 12 14 11 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 13  9 19 16 22 20 26 24
 31 29 37 34 45 41 47 47 46 47 44 45 43 43 41 42 46 40 56 51 58 58 56 58
 53 54 48 50 42 45 35 39 30 32 28 29 26 27 23 25 20 21 18 19 16 17 14 15
 13 13 12 12 11 11 10 11]"
2024-09-02 16:02:12.404368,"(11.69, 7.9)","(1281, 2764)","[18 17 19 20 19 19 21 20 22 23 22 22 21 22 18 19 18 18 16 17 17 16 16 17
 13 15 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 19 17 27 22 37 32 39 38 38 38 36 37 34 35 34 33 42 35 52 48 54 54 52 53
 49 51 45 48 40 43 34 37 27 31 24 26 21 22 18 20 17 17 15 16 13 14 11 12
 10 10  9  9  9  9  9  9]"
2024-09-02 16:02:27.584058,"(-9.6, 7.7873)","(1069, 2765)","[18 17 19 20 19 19 21 19 23 23 23 23 23 23 19 20 19 19 16 18 14 15 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 16  9 25 20 35 30 36 36 34 35 32 33 31 32 32 29 44 39 53 49 54 54 52 53
 49 50 43 46 38 41 32 35 25 29 22 24 20 21 17 18 16 16 14 15 13 13 11 12
  9 10  9  9  9  9  9  9]"
2024-09-02 16:02:42.561299,"(-30.0, 9.0)","(819, 2755)","[23 18 27 27 20 23 26 23 25 27 25 24 25 25 26 24 28 29 26 27 26 26 23 24
 22 23 19 21 17 18 15 16 14 15 13 14 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 10 10 16 10 19 18 22 21 25 24
 27 26 34 30 42 39 44 44 42 43 40 41 40 40 39 40 47 39 56 53 58 57 55 57
 51 53 46 49 41 44 36 38 31 34 29 30 27 28 25 26 22 24 19 21 17 18 15 16
 13 14 12 13 11 12 11 11]"
2024-09-02 16:02:57.136343,"(-48.31, 7.9)","(565, 2764)","[20 18 20 21 19 20 23 21 25 25 24 24 24 24 20 21 20 20 18 19 19 18 16 18
 13 14 11 12 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 16 11
 19 18 27 22 35 32 35 35 35 34 35 35 35 35 36 34 45 38 56 52 58 57 55 57
 50 52 44 47 38 41 33 36 27 31 24 26 21 23 19 20 17 18 15 16 13 14 11 12
 10 10  9  9  9  9  9  9]"
2024-09-02 16:03:12.317935,"(-69.6, 7.7873)","(269, 2765)","[20 21 20 20 19 19 21 20 24 24 24 24 25 25 22 23 20 21 16 19 16 16 14 15
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 13 11 18 16
 22 20 28 25 38 33 45 43 46 46 44 45 41 43 39 40 44 37 55 50 58 57 56 58
 51 54 42 47 37 39 29 35 27 29 24 26 21 23 19 20 16 17 15 15 14 14 13 13
 12 12 11 11 10 10  9  9]"
2024-09-02 16:03:27.294763,"(-90, 9.0)","(12, 2753)","[22 14 26 27 21 23 25 24 24 27 27 24 27 27 27 26 29 29 28 28 27 27 25 26
 23 24 20 22 18 19 17 18 16 16 14 15 12 13 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 15 10 20 17 25 23 28 26 32 30
 35 34 39 36 47 43 50 49 49 50 47 48 45 46 43 44 47 42 56 52 57 57 54 56
 50 52 44 48 39 41 33 37 31 32 29 30 27 28 24 25 22 23 20 21 17 18 15 16
 14 15 13 14 11 12 10 11]"
2024-09-02 16:04:02.035335,"(71.69, -12.9)","(1812, -12.9)","[18  6 20 20 19 19 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 11 10 20 16 29 24 37 33 39 38 36 38
 32 34 33 32 46 39 51 49 51 52 48 50 40 44 37 38 36 36 35 36 34 35 31 32
 26 30 32 30 32 32 26 31 25 26 22 23 19 21 17 18 15 16 13 14 12 13 11 12
 10 10 10 10  9 10  9  9]"
2024-09-02 16:04:17.721185,"(50.4, -12.7873)","(1622, 2990)","[18 10 20 20 19 19 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 13 10 15 14 16 15 16 16 23 18
 33 29 38 36 38 38 38 37 40 41 41 40 44 42 44 45 42 44 38 41 34 36 29 31
 29 28 32 30 31 32 30 31 25 29 24 24 22 23 19 20 17 18 16 16 16 16 16 16
 16 16 15 15 13 14 11 12]"
2024-09-02 16:04:32.680604,"(30.0, -14.0)","(1441, 3000)","[23 24 24 24 22 23 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 16 16 16 16 12 16 16 12 20 20 24 21 37 30 50 44 55 54 56 56 55 55 53 54
 51 52 48 49 42 45 35 38 31 32 27 27 27 27 26 26 24 26 23 23 22 22 22 22
 21 21 19 20 19 19 19 19]"
2024-09-02 16:04:47.250062,"(11.69, -12.9)","(1267, 2988)","[18 13 20 20 19 19 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 16 13 19 17 39 31 48 46 50 50 48 49 44 46 39 40 40 39 41 41 40 41
 38 38 37 37 38 37 39 39 39 39 36 38 27 33 27 27 26 26 24 25 21 23 19 20
 17 18 16 17 15 15 15 15]"
2024-09-02 16:05:02.425300,"(-9.6, -12.7873)","(1069, 2988)","[20 20 20 20 19 20 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 17 10
 29 25 32 32 30 31 26 28 21 24 17 19 11 12 10 11 10 10 17 15 17 18 16 17
 11 16 24 18 42 33 53 49 56 56 51 54 50 51 47 49 42 45 38 39 37 37 36 36
 34 35 31 32 32 32 27 32 27 27 27 27 25 26 24 24 22 23 21 21 18 19 20 18
 24 23 23 24 18 22 18 18]"
2024-09-02 16:05:17.395941,"(-30.0, -14.0)","(818, 2996)","[18  8 20 20 19 19 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 18 10 20 20 19 20 12 18 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 13 11 21 18 24 24 24 24 23 23 21 22 20 21 23 20 31 27 32 32
 30 32 29 30 29 29 26 27 23 25 17 18 15 16 13 14 11 12 11 11 10 10 10 10
  9  9  9  9  9  9  9  9]"
2024-09-02 16:05:31.965590,"(-48.31, -12.9)","(564, 2985)","[18  8 20 20 19 19 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 13  9 15 14 12 15 13 12 14 15 13 14 12 13 11 11 10 10 10 10 16 15 16 16
 23 16 34 30 36 36 34 35 31 32 25 28 20 23 15 18 14 14 12 13 11 12 10 11
 10 10 10 10 10 10  9  9]"
2024-09-02 16:05:47.147872,"(-69.6, -12.7873)","(269, 2983)","[18 12 20 20 19 19 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 15 14 19 16
 27 23 31 30 31 31 29 31 25 28 21 23 14 19 14 14 14 14 13 14 12 13 11 11
  9 10  9  9  9  9  9  9]"
2024-09-02 16:06:21.475939,"(90, 12.0)","(1996, 12.0)","[18 12 20 20 19 19 20 19 22 20 25 24 25 25 21 24 17 18 16 16 15 15 13 14
 12 12 11 11 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 14 10 15 14 18 16 22 20 26 24 30 28
 35 33 38 37 47 42 54 51 54 54 51 53 48 49 45 46 44 44 51 45 54 53 51 53
 48 50 44 46 38 41 30 34 27 29 25 26 24 25 23 23 21 22 18 20 15 17 13 14
 12 12 12 12 12 12 12 12]"
2024-09-02 16:06:35.941617,"(76.7, 10.7894)","(1861, 2729)","[23 21 25 26 21 23 24 23 23 25 27 23 28 28 27 27 25 26 24 25 24 24 22 23
 21 22 18 20 14 16 12 13 11 12 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 15 10 21 17 27 24 31 29 36 34
 39 38 42 41 50 46 53 52 52 53 49 51 47 48 45 46 44 43 53 48 55 55 53 54
 50 51 45 48 41 43 33 38 32 33 30 31 29 30 27 28 25 26 22 24 18 20 16 17
 14 15 13 14 12 13 11 11]"
2024-09-02 16:06:51.322696,"(61.12, 10.2782)","(1717, 2734)","[25 22 26 27 21 24 25 23 23 26 27 23 29 29 27 28 27 28 26 26 25 25 23 24
 22 23 19 21 16 17 13 14 11 12 10 11 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 14 10 20 15 27 24 32 30 36 34
 41 38 44 43 50 47 52 52 50 52 48 49 47 47 45 46 46 44 55 50 57 57 55 57
 51 53 45 48 41 43 33 38 31 32 29 30 28 28 25 26 22 23 19 20 17 18 16 17
 14 15 13 13 11 12 10 11]"
2024-09-02 16:07:05.689730,"(45.21, 10.5686)","(1577, 2731)","[22 15 25 26 20 23 24 22 23 25 25 23 27 26 26 26 26 27 25 25 24 25 23 23
 21 22 19 20 16 17 13 14 12 13 11 12 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 14 10 15 14 20 16 27 24 31 29 35 33
 40 38 44 43 49 47 51 51 50 51 48 49 46 47 45 46 46 44 55 50 57 57 55 56
 51 53 46 49 42 44 34 40 33 34 31 32 29 30 27 28 24 25 21 22 18 20 17 17
 15 16 14 14 13 13 12 12]"
2024-09-02 16:07:19.850637,"(30.0, 12.0)","(1442, 2716)","[19 11 20 21 19 19 21 21 21 20 22 22 22 22 22 22 20 21 17 19 14 16 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 19 11
 34 26 43 40 46 45 49 48 47 49 45 46 42 43 41 41 42 41 51 45 54 53 52 53
 47 50 42 44 37 40 29 34 27 28 26 26 24 25 21 22 18 19 15 16 13 14 12 13
 10 11  9 10  9  9  9  9]"
2024-09-02 16:07:33.811203,"(16.7, 10.7894)","(1319, 2726)","[19 16 20 20 19 19 20 19 21 21 22 22 23 23 22 23 21 22 20 20 18 19 16 18
 14 15 11 12 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 13 10 18 16 23 21 28 25 31 28
 40 35 46 44 47 47 49 48 48 49 46 47 44 45 43 43 44 42 54 48 58 57 56 57
 52 54 47 50 42 45 32 38 30 32 28 29 26 27 24 25 21 22 18 19 16 17 14 15
 13 14 12 13 12 12 11 11]"
2024-09-02 16:07:48.172787,"(1.12, 10.2783)","(1158, 2731)","[22 11 25 25 19 22 23 21 23 24 24 23 24 24 24 24 25 25 24 24 24 24 22 23
 20 22 17 19 15 16 13 14 12 12 10 11 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 16 10 22 19 26 24 30 28 33 31
 40 36 45 43 46 46 48 47 47 48 45 46 44 45 44 44 47 43 57 52 60 59 57 59
 53 55 49 51 44 46 39 41 33 37 32 33 30 31 28 29 24 26 21 22 18 19 16 17
 14 15 13 14 11 12 10 11]"
2024-09-02 16:08:02.540354,"(-14.79, 10.5686)","(1015, 2727)","[20 10 22 22 19 20 21 20 23 22 24 23 24 24 23 23 22 22 22 22 21 22 20 21
 18 19 15 16 13 14 12 12 11 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 15 10 16 15 21 18 25 23 29 28 32 30
 41 36 47 45 47 47 47 47 46 47 44 45 43 44 43 43 45 42 56 50 60 59 58 59
 54 56 49 51 43 46 33 39 32 33 30 31 28 29 25 27 22 24 19 20 16 17 15 16
 14 14 12 13 11 12 10 10]"
2024-09-02 16:08:16.708138,"(-30.0, 12.0)","(818, 2711)","[19 13 20 21 23 22 27 26 26 26 26 26 27 27 27 27 26 26 25 26 23 24 20 21
 16 18 13 15 11 12 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 15 13 17 17 18 17 20 19 19 19 25 19
 44 37 53 50 53 53 51 52 48 50 44 46 39 41 41 39 45 45 53 47 58 56 56 57
 50 54 45 47 41 43 37 39 32 35 30 31 27 28 25 26 22 24 18 20 15 17 13 14
 11 12 11 11 10 11 10 10]"
