Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-02 22:32:05.405531,"(1.12, 5.1391)","(1197, 2773)","[19 20 19 19 21 20 21 22 20 19 23 22 22 23 19 20 18 19 17 18 14 16 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 22 17 24 23 35 30 44 41 52 48 55 54 53 54
 49 51 45 47 38 42 31 35 27 29 22 23 20 21 18 19 17 17 16 16 15 15 13 14
 12 13 11 11  9 10  9  9]"
2024-09-02 22:32:21.805573,"(-30.0, 6.0)","(833, 2763)","[23 26 21 23 21 20 26 25 24 25 23 23 22 22 20 22 17 19 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 25 19 33 29 43 38 51 47 57 54 58 58 56 57
 50 54 43 47 37 40 32 35 25 30 24 25 21 22 19 20 16 17 14 15 13 13 12 12
 12 12 11 11 10 11 10 10]"
2024-09-02 22:32:38.001464,"(-58.88, 5.1391)","(425, 2774)","[17 13 19 20 19 19 21 21 21 20 23 22 22 23 18 20 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 23 19 38 31 47 44 48 49 44 47 42 43
 40 41 35 38 29 32 20 25 19 20 16 17 15 15 13 14 12 12 11 11 10 10 10 10
  9  9  8  8  9  9  9  9]"
2024-09-02 22:32:54.388672,"(-90, 6.0)","(5, 2763)","[14 10 16 16 22 19 25 25 23 25 22 22 21 22 19 20 17 18 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 21 17 26 23 37 31 49 44 56 53 56 56 52 54
 46 49 40 43 36 38 30 34 23 27 21 22 19 20 17 18 14 16 12 13 11 11 10 10
  9 10  9  9  9  9  9  9]"
2024-09-02 22:33:28.009313,"(61.12, -10.1391)","(1707, 5601)","[15 11 18 18 16 17 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 19 17 19 20 19 19
 23 20 25 25 31 27 39 36 38 39 35 37 34 35 33 33 32 32 29 31 28 28 33 30
 41 38 42 43 40 42 34 37 29 31 24 24 22 23 19 20 16 18 14 15 12 13 11 11
  9 10  9  9 15 14 14 15]"
2024-09-02 22:33:44.916764,"(30.0, -11.0)","(1438, 2942)","[18 14 21 22 18 20 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 15 11 20 19
 20 21 27 21 34 31 34 34 31 33 26 29 38 31 44 43 45 45 45 45 47 46 46 47
 45 45 44 44 42 43 38 40 34 35 32 33 27 27 26 27 24 25 21 22 18 20 16 17
 14 15 12 13 11 12 10 11]"
2024-09-02 22:34:01.098611,"(1.12, -10.1391)","(1167, 2934)","[17 18 17 17 16 16 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 14 14 23 18 36 31 44 41 46 46 47 47 43 45 37 40 33 35 31 32 35 32
 41 39 42 43 40 42 36 38 33 34 30 31 25 25 23 24 21 22 18 20 17 17 21 17
 22 22 17 17 17 17 17 17]"
2024-09-02 22:34:18.516209,"(-30.0, -11.0)","(833, 2942)","[15 13 17 18 16 16 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 18 16 21 20 22 22 22 22 21 22 19 20 18 18 17 17 16 16 19 17
 22 21 28 24 28 29 25 27 21 22 15 15 14 15 13 14 12 13 11 12 10 11 10 10
  9  9  9  9  9  9  9  9]"
2024-09-02 22:34:34.713235,"(-58.88, -10.1391)","(425, 2933)","[16  4 18 19 16 17 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 14 11 20 17 25 23 28 27 29 28
 35 32 39 38 37 38 32 35 28 30 24 26 21 22 26 23 31 30 31 31 28 30 19 25
 18 19 16 17 13 14 11 12]"
2024-09-02 22:35:07.632724,"(90, 9.0)","(1986, 5601)","[22 18 25 26 22 23 26 24 26 27 25 25 25 25 25 24 27 28 26 27 25 25 22 24
 20 21 18 19 17 17 14 15 12 13 10 11 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 15 15 18 16 18 18
 18 18 21 19 29 25 33 31 38 35 41 40 45 43 53 50 56 56 55 56 55 55 53 54
 51 52 47 49 43 45 38 41 34 36 29 31 26 28 23 24 20 21 17 19 16 17 15 15
 14 14 12 13 11 12 11 11]"
2024-09-02 22:35:22.707909,"(71.69, 7.9)","(1802, 2734)","[19 12 23 24 19 21 21 20 23 24 22 22 23 23 20 21 21 20 20 21 17 19 14 15
 12 14 11 11 11 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 17 15 18 18 22 19 25 25 30 27 42 37 45 45 43 44 42 42 41 42
 40 41 38 39 35 37 32 34 28 31 23 23 21 22 19 20 17 18 15 16 14 14 13 13
 12 12 11 11 10 11  9  9]"
2024-09-02 22:35:37.881482,"(50.4, 7.7873)","(1614, 2736)","[18 11 22 23 19 20 21 19 22 23 22 22 22 22 19 20 19 19 18 19 14 16 13 13
 12 13 11 12 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 20 15 24 24 27 25 41 35 45 45 43 44 41 42 38 40
 35 36 34 35 31 32 28 30 25 27 21 21 19 20 18 19 17 17 15 16 14 14 13 13
 12 13 12 12 11 11 11 11]"
2024-09-02 22:35:52.857781,"(30.0, 9.0)","(1439, 2722)","[23 17 26 27 20 23 25 23 25 27 27 25 28 28 27 27 29 29 27 28 26 26 24 25
 22 23 20 21 19 19 16 17 15 15 13 14 12 13 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 13  9 14 14 11 11 17 11
 18 18 20 18 29 25 31 30 35 32 38 37 41 39 52 47 56 55 55 56 52 54 49 50
 44 47 40 42 35 38 28 33 27 28 24 26 21 23 19 20 18 19 16 17 15 15 15 15
 15 15 14 14 13 13 12 12]"
2024-09-02 22:36:07.428598,"(11.69, 7.9)","(1274, 2731)","[25 21 28 29 22 25 26 24 25 27 25 24 25 25 26 24 28 29 27 28 26 26 24 25
 21 22 19 20 17 18 15 16 12 13 10 11 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 17 16 17 17 12 16 12 12 11 11 10 10 11 10 11 11 11 11 17 16 18 18
 16 17 18 17 26 22 27 26 32 29 35 35 39 37 49 45 53 53 51 53 48 49 45 47
 41 44 37 39 32 35 26 30 24 25 22 23 21 21 20 20 18 19 17 18 16 16 15 16
 13 14 12 13 11 12 11 11]"
2024-09-02 22:36:22.604394,"(-9.6, 7.7873)","(1084, 2731)","[26 21 29 29 24 26 26 24 26 28 25 25 25 25 27 25 30 30 28 29 27 28 25 26
 23 24 20 22 19 20 16 17 13 15 11 12 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 14 11 17 17
 17 17 18 17 27 22 28 27 32 28 35 34 38 36 48 44 52 52 50 52 48 49 46 47
 42 45 36 39 32 34 25 30 25 25 23 24 20 22 19 19 17 18 15 16 15 15 15 15
 15 15 14 15 13 13 12 12]"
2024-09-02 22:36:38.081295,"(-30.0, 9.0)","(834, 2716)","[22 16 26 27 21 23 25 23 25 27 27 24 29 28 28 28 30 30 29 29 28 28 26 27
 25 26 23 24 21 22 19 20 17 18 15 16 13 14 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 10 10 14 10 17 16 18 18 19 19
 18 19 20 18 30 25 32 31 36 33 38 37 42 40 52 48 55 55 55 55 52 53 48 50
 43 45 39 41 35 37 29 34 28 29 26 27 24 25 22 23 20 21 17 19 16 16 15 15
 14 14 13 14 12 13 12 12]"
2024-09-02 22:36:52.661945,"(-48.31, 7.9)","(577, 2725)","[23 19 26 27 21 23 25 23 27 28 29 27 31 31 30 30 31 32 29 31 29 29 27 28
 26 26 24 25 23 23 21 22 19 20 18 19 15 16 13 13 12 12 12 12 11 11 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 10 10 10 10 10 10 17 16 18 18
 17 18 19 17 27 23 29 28 32 30 34 34 39 36 50 45 53 53 53 54 51 52 45 48
 40 43 35 37 32 33 26 30 25 26 23 24 21 22 19 21 18 18 16 17 15 16 15 15
 14 14 13 14 13 13 12 13]"
2024-09-02 22:37:07.838999,"(-69.6, 7.7873)","(271, 2726)","[22 18 25 26 20 22 25 22 26 28 29 26 32 31 30 30 32 32 29 31 29 29 27 28
 26 26 24 25 23 24 22 23 20 20 19 19 16 17 14 15 13 14 12 13 11 12 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10 10 18 16 19 18
 19 20 20 19 28 24 31 30 34 33 36 35 40 38 50 46 54 53 54 54 53 54 49 52
 44 46 39 41 36 38 33 35 28 30 26 27 23 24 21 22 19 20 18 18 16 17 16 16
 15 15 15 15 13 14 12 13]"
2024-09-02 22:37:22.809673,"(-90, 9.0)","(5, 2713)","[21 13 26 26 22 23 26 24 26 28 27 25 29 28 29 28 31 31 30 30 29 29 27 28
 26 26 24 25 22 23 20 21 17 18 16 16 13 15 12 12 12 12 11 11 10 11 10 10
 11 10 11 11 11 11 12 12 15 12 16 16 10 11 10 10 10 10 10 10 16 11 19 18
 19 20 19 19 26 23 28 27 34 31 37 36 41 39 50 46 52 52 51 52 49 50 47 49
 44 46 40 42 35 38 28 33 27 28 25 26 23 24 20 21 18 19 17 18 16 16 16 16
 16 16 15 16 14 14 13 13]"
2024-09-02 22:37:57.544316,"(71.69, -12.9)","(1802, 5601)","[16  7 18 18 17 18 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 16 10 21 19 25 23 25 25 22 24
 20 20 33 24 47 41 51 50 50 51 46 49 39 43 35 37 36 35 36 36 33 34 31 31
 29 30 30 29 30 30 25 30 24 25 22 23 20 21 18 19 15 16 14 14 12 13 11 12
 11 11 10 10 10 10 11 11]"
2024-09-02 22:38:13.227626,"(50.4, -12.7873)","(1613, 2950)","[16  9 18 18 17 18 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 15  9 22 19 29 25 35 33 36 36 36 36 40 38 40 41 38 40 36 37 34 35 33 33
 36 33 40 39 39 40 35 38 30 32 23 24 20 22 17 19 14 15 13 13 11 12 10 11
  9  9  9  9  9  9  9  9]"
2024-09-02 22:38:28.198596,"(30.0, -14.0)","(1438, 2965)","[22 21 23 23 21 22 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 17 15 28 21 33 31 32 32 29 31 27 27 34 30 49 43 55 53 55 55 55 55 53 54
 51 52 48 50 44 46 40 42 36 38 33 34 29 29 27 28 25 26 24 24 23 23 22 23
 21 21 18 19 16 17 21 16]"
2024-09-02 22:38:42.757354,"(11.69, -12.9)","(1271, 2951)","[16 12 18 18 17 18 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 21 17 23 22 39 32 49 46 52 51 50 51 45 47 43 44 40 41 39 39 38 38
 38 38 38 39 36 37 33 34 30 31 26 26 25 26 25 25 24 24 22 23 22 21 27 26
 27 28 24 26 20 21 19 20]"
2024-09-02 22:38:57.925290,"(-9.6, -12.7873)","(1084, 2951)","[23 23 23 23 20 22 18 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 15 10
 25 21 28 28 26 27 22 24 18 19 15 16 11 11 10 10 10 10 10 10 11 11 14 11
 19 18 25 21 37 31 46 41 52 50 52 53 50 51 48 49 43 46 38 41 36 37 35 35
 34 34 29 32 26 26 26 26 26 26 25 25 24 25 22 23 21 21 19 20 17 18 15 15
 13 14 12 13 10 11 16 10]"
2024-09-02 22:39:12.898804,"(-30.0, -14.0)","(834, 2965)","[17 15 18 19 17 18 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 17 15 21 20 20 21 20 20 20 20 19 19 18 18 17 17 12 12 12 12
 20 12 28 25 32 31 31 32 27 30 23 25 16 22 15 16 14 15 12 13 11 11 10 10
  9  9  9  9  9  9  9  9]"
2024-09-02 22:39:27.474697,"(-48.31, -12.9)","(577, 2951)","[16  6 18 18 17 18 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 17 13 18 18 18 17 22 19 22 23 22 22
 33 21 46 42 46 47 42 45 37 39 33 35 29 31 28 28 31 29 31 31 30 31 26 28
 20 23 17 19 15 16 13 14]"
2024-09-02 22:39:42.655540,"(-69.6, -12.7873)","(271, 2949)","[16 11 18 18 17 18 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 15 13 17 16 18 18 16 17 15 15 20 16
 30 25 34 33 33 34 30 32 25 28 21 23 15 19 13 14 12 13 12 12 12 12 12 12
 11 12 10 10  9  9  9  9]"
2024-09-02 22:40:16.977828,"(90, 12.0)","(1985, 5601)","[18 20 18 18 23 21 27 26 26 27 26 26 26 26 25 26 23 24 19 21 16 18 13 15
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 14 11
 16 14 21 18 26 23 26 26 25 25 31 26 38 34 50 44 59 55 66 63 67 67 65 67
 60 63 56 58 51 53 46 49 39 42 35 37 30 32 27 29 23 25 20 22 17 18 15 16
 13 13 11 12 10 11 10 10]"
2024-09-02 22:40:31.429907,"(76.7, 10.7894)","(1849, 2691)","[21 23 19 20 17 18 18 18 20 19 22 22 22 22 21 21 19 20 16 18 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 14 11 21 17 29 26 34 32 44 39 56 50 63 60 69 66 70 70 68 69
 63 66 57 60 51 54 42 46 32 38 29 30 25 27 22 23 19 20 17 18 16 17 15 15
 13 14 12 13 10 11 10 10]"
2024-09-02 22:40:45.797861,"(61.12, 10.2782)","(1707, 2697)","[23 26 20 22 17 18 17 17 20 19 22 22 22 22 20 21 17 19 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 15  9 19 17 24 21 30 26 36 33 40 38 47 43 59 54 65 63 68 66 69 69 67 68
 61 64 56 59 48 52 41 44 32 38 29 31 25 27 21 23 19 20 17 18 15 16 13 14
 12 13 11 11 11 11 11 11]"
2024-09-02 22:41:00.168749,"(45.21, 10.5686)","(1570, 2694)","[23 26 19 22 17 18 18 17 20 19 22 22 22 22 20 21 17 19 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 15 11 24 19 30 28 31 31 45 37 60 54 66 64 68 67 69 69 67 68
 62 65 57 60 50 54 43 47 36 39 30 32 27 28 23 25 19 21 16 18 14 15 13 13
 12 12 11 12 10 11  9 10]"
2024-09-02 22:41:14.328300,"(30.0, 12.0)","(1438, 2678)","[19 22 19 19 25 21 26 26 25 26 24 24 23 23 23 23 22 22 21 21 20 21 17 19
 15 16 13 14 11 12 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 13  9 14 14 11 11 10 11
 13  9 20 16 27 24 28 27 31 31 30 31 44 36 60 54 65 65 65 65 64 64 62 64
 58 60 53 56 46 50 37 41 31 35 28 30 25 26 21 23 18 20 16 17 14 15 13 13
 12 12 11 12 10 11  9 10]"
2024-09-02 22:41:28.289765,"(16.7, 10.7894)","(1320, 2689)","[20 23 19 19 24 21 26 26 25 26 25 25 25 25 24 25 23 24 21 22 19 20 17 18
 14 16 11 13 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 16 11 17 17
 19 17 24 21 28 26 27 28 25 26 23 24 43 32 60 53 65 65 64 65 64 64 62 63
 58 60 52 55 47 50 40 44 32 37 30 31 26 28 23 24 19 21 16 18 14 15 13 14
 12 12 11 11  9 10  9  9]"
2024-09-02 22:41:43.160301,"(1.12, 10.2783)","(1197, 2695)","[17 17 19 19 22 20 22 22 22 22 22 22 21 22 19 20 18 19 16 17 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 13 19 17 24 21 27 27 24 26 41 31 58 51 63 63 62 62 61 61 59 60
 55 57 49 52 41 45 33 37 27 30 24 26 21 23 18 20 15 17 13 14 12 12 11 11
 10 10  9 10  9  9  9  9]"
2024-09-02 22:41:57.535098,"(-14.79, 10.5686)","(1027, 2692)","[17 17 19 19 24 21 27 26 25 26 25 25 25 25 24 24 22 23 20 21 18 19 15 17
 12 14 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 19 15 22 21 23 22 24 24 23 24 39 30 56 49 61 61 59 60 57 58 53 55
 49 51 43 46 36 39 32 34 26 29 23 25 20 22 17 19 15 16 13 14 12 13 11 11
 10 10  9 10  9  9  9  9]"
2024-09-02 22:42:11.693422,"(-30.0, 12.0)","(835, 2676)","[16 11 19 19 22 20 25 25 24 25 23 23 22 22 19 20 18 18 17 17 14 16 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 14 10 14 14 15 14 11 11 10 11
 14  9 14 14 17 16 19 16 24 23 26 24 38 31 52 46 58 57 58 59 56 57 52 54
 49 51 44 47 37 41 31 34 25 28 22 23 19 20 17 18 15 16 13 14 12 13 11 12
 10 11  9 10  9  9  9  9]"
