Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-09 20:52:13.191075,"(71.69, 7.9)","(2572, 2789)","[22 12 25 25 21 23 22 21 22 23 23 22 21 22 18 19 18 18 16 17 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 14 11 15 15 14 14 13 13 11 12 10 11 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 15 15 15 15 12 15 13 12 14 15 13 14 23 20 27 24 37 30 46 42 47 47 45 46
 43 43 42 42 40 41 35 38 30 32 23 23 21 22 20 21 18 19 17 17 15 16 13 14
 11 12 10 11 10 10 10 10]"
2024-09-09 20:52:29.383892,"(50.4, 7.7873)","(2261, 2790)","[22 10 25 25 21 23 22 21 22 22 22 22 21 22 18 19 17 17 16 17 14 15 13 13
 12 12 11 11 10 10 11 11 11 11 15 12 15 15 13 14 12 13 11 12 11 11 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 14 13 18 17 26 18 36 32 36 36 35 36
 33 33 34 34 34 34 31 32 26 28 22 24 18 18 17 18 16 16 15 15 14 14 13 13
 12 12 11 11 11 11 11 11]"
2024-09-09 20:52:44.364539,"(30.0, 9.0)","(2006, 2781)","[27 27 28 29 23 25 25 24 23 25 26 23 26 26 26 26 27 28 25 26 24 25 20 22
 17 19 14 15 12 13 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 15 13 11 16 16 11
 17 16 17 17 12 16 13 12 22 15 24 23 31 27 34 32 40 35 48 44 49 49 47 48
 45 46 42 44 38 40 33 35 29 31 24 25 22 23 20 21 17 18 15 16 14 15 13 13
 12 12 12 12 12 12 12 12]"
2024-09-09 20:52:59.120290,"(11.69, 7.9)","(1822, 2787)","[26 25 26 27 21 24 24 23 23 25 22 22 22 22 24 23 24 25 23 23 23 23 20 22
 16 18 12 14 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 21 18 24 23 29 24 38 34 43 41 43 43
 43 43 41 42 38 40 33 36 27 30 21 21 18 20 17 17 15 16 14 14 13 13 12 12
 11 11 10 10  9  9  9  9]"
2024-09-09 20:53:14.091330,"(-9.6, 7.7873)","(1665, 2788)","[26 25 26 27 23 24 26 25 24 27 23 23 22 22 26 25 27 28 26 26 25 25 21 23
 18 20 14 16 12 12 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10 10 11 11 11 11
 15 10 16 16 12 16 13 12 14 15 21 19 28 24 31 30 37 32 45 42 48 47 47 48
 46 47 44 45 41 43 35 38 30 32 25 25 23 24 20 21 17 19 15 16 15 15 14 14
 13 13 12 12 11 11 11 11]"
2024-09-09 20:53:29.063596,"(-30.0, 9.0)","(1505, 2780)","[30 31 29 30 23 26 25 24 24 26 30 25 31 31 30 30 31 31 29 30 28 29 25 26
 24 25 22 23 21 21 19 20 17 18 14 15 12 13 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 14 10 14 14 16 14 18 17 18 18
 17 17 18 17 21 20 23 20 28 27 31 30 36 34 39 37 46 41 53 50 54 54 52 53
 48 50 41 45 38 39 35 36 31 33 27 27 25 26 23 24 21 22 19 20 17 18 15 16
 14 14 12 13 11 12 11 11]"
2024-09-09 20:53:43.627948,"(-48.31, 7.9)","(1358, 2787)","[29 29 29 30 24 26 26 25 23 27 27 23 28 28 30 29 31 32 29 30 28 29 25 26
 23 24 21 22 19 20 18 19 17 17 15 16 12 14 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 15 10 14 15 14 14 16 15 17 17 16 16
 16 16 16 16 17 17 20 16 30 27 33 32 39 36 41 40 47 41 56 53 58 58 56 57
 50 53 44 47 40 42 37 39 33 35 28 28 25 27 23 24 21 22 19 20 17 18 15 16
 14 15 13 14 13 13 12 12]"
2024-09-09 20:53:58.785799,"(-69.6, 7.7873)","(1162, 2788)","[28 28 28 29 24 26 26 25 24 27 26 23 27 26 30 28 31 32 30 30 28 29 26 27
 23 25 21 22 19 20 18 18 16 17 14 15 12 13 12 12 12 12 11 11 10 10 10 10
 11 10 16 15 11 16 12 12 12 12 11 11 10 10 10 10 10 10 10 10 17 15 19 18
 19 19 18 18 19 18 22 18 32 28 36 35 41 38 43 42 50 43 59 55 61 60 59 60
 53 56 47 50 43 45 40 41 36 38 30 30 28 29 27 28 25 26 23 25 21 22 19 20
 17 18 15 16 13 14 12 12]"
2024-09-09 20:54:13.754548,"(-90, 9.0)","(925, 2778)","[29 29 29 29 22 25 25 23 23 27 31 24 33 32 32 32 31 32 30 30 29 29 27 28
 27 27 25 26 24 24 22 23 20 22 17 19 14 15 12 13 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 16 15 16 16 17 16
 18 18 23 19 24 24 28 24 35 35 38 36 42 40 44 42 52 47 59 56 61 60 57 60
 51 53 44 48 42 43 39 41 36 37 30 30 28 29 25 27 23 24 20 22 18 19 17 18
 16 16 14 15 13 14 12 13]"
2024-09-09 20:54:48.486996,"(71.69, -12.9)","(2571, 3009)","[22  8 25 26 21 23 21 22 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 17 10 31 24 40 37 41 41 38 40
 33 35 31 32 37 33 43 41 42 43 37 40 34 35 33 33 32 33 31 32 30 31 24 29
 23 23 24 23 24 24 24 24 24 24 22 23 20 21 17 18 15 16 14 14 13 13 12 12
 11 11 10 10  9 10  9  9]"
