Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-09 15:53:29.616819,"(-30.0, 6.0)","(803, 2730)","[11  8 14 13 14 14 15 13 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 14 11
 18 17 25 20 30 28 30 30 30 29 42 33 48 46 49 49 49 49 48 48 45 46 43 43
 42 42 41 42 40 41 36 39 32 34 26 26 25 26 23 24 21 22 19 20 18 19 17 18
 15 16 14 14 12 13 12 12]"
2024-09-09 15:53:45.811462,"(-58.88, 5.1391)","(408, 2737)","[14  9 17 18 13 15 14 12 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 17 11 25 22 36 29 43 40 43 43
 40 42 33 37 30 31 26 28 22 24 18 18 17 17 15 16 13 14 11 12 10 11  9  9
  8  9  8  8  9  9  9  9]"
2024-09-09 15:54:02.206441,"(-90, 6.0)","(16, 2729)","[15 11 18 19 14 16 15 13 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 13 11 23 16 36 30 41 39 41 42
 39 40 37 38 34 36 29 32 24 26 18 18 16 17 14 15 13 13 11 12  9 10  8  9
  7  8  8  8  9  9  9  9]"
2024-09-09 15:54:35.851496,"(61.12, -10.1391)","(1725, 2905)","[15 10 17 18 13 15 14 12 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 12 10 25 17 37 32 41 40 39 40
 34 37 30 31 35 32 42 40 43 44 40 42 33 36 31 32 34 32 35 35 33 34 29 30
 28 28 23 23 23 23 23 23 21 22 19 20 17 18 15 16 14 15 13 13 11 12 10 10
  9  9  8  8  9  9  9  9]"
2024-09-09 15:54:52.251150,"(30.0, -11.0)","(1443, 2909)","[13  9 14 15 13 14 14 12 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 18 15 19 19 14 19 13 14 26 20 38 33 46 43 49 48 48 49 45 47
 42 44 39 41 36 38 35 35 33 34 32 32 30 31 24 28 22 23 20 21 19 19 18 18
 17 17 15 16 14 14 14 14]"
2024-09-09 15:55:08.448583,"(1.12, -10.1391)","(1149, 2904)","[13 12 15 15 13 14 14 12 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 16 10 19 19 18 19 12 17 12 12 11 11 10 10  9 10 14  9 20 17 20 20 19 20
 16 18 24 18 36 31 41 39 46 42 49 49 48 49 43 46 38 41 34 36 30 32 29 29
 28 28 23 23 23 23 26 22 29 29 29 30 29 29 23 28 23 23 22 23 20 21 18 19
 16 17 15 16 13 14 12 12]"
2024-09-09 15:55:24.848516,"(-30.0, -11.0)","(803, 2910)","[15  9 17 18 14 16 14 12 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 15 10 19 17 17 18 12 16 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 14 13 17 16 13 17 14 15 13 14 18 16 17 18 16 16 16 16 19 18 19 19
 18 18 17 17 21 18 31 27 34 34 33 34 27 30 23 25 16 20 15 16 13 14 11 12
  9 10  9  9  9  9  9  9]"
2024-09-09 15:55:41.046850,"(-58.88, -10.1391)","(408, 2903)","[15 10 18 19 14 16 14 12 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10 13  9
 21 16 32 26 38 36 38 38 35 37 29 32 23 26 19 21 15 17 13 14 11 12 10 10
  8  9  8  8  9  9  9  9]"
2024-09-09 15:56:13.983214,"(90, 9.0)","(2003, 2693)","[13  5 14 15 21 18 25 24 24 25 23 23 21 22 17 19 16 17 16 16 15 15 14 15
 13 14 11 12 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 18 15 30 24
 41 37 44 44 43 44 39 41 35 37 32 34 29 31 26 27 20 24 28 24 38 33 41 41
 41 41 40 40 37 38 32 34 25 30 23 24 20 22 17 19 15 16 14 14 13 13 12 12
 11 12 11 11 10 10 10 10]"
2024-09-09 15:56:30.574803,"(71.69, 7.9)","(1823, 2702)","[14  5 15 16 17 15 21 20 21 21 22 22 21 22 18 19 17 17 16 16 15 15 14 15
 13 14 11 12 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 24 16
 38 33 43 42 42 43 37 40 32 34 29 30 27 28 24 26 22 23 26 23 32 30 34 32
 40 38 42 42 39 41 34 37 28 31 22 23 18 20 15 17 12 14 10 11  9  9  8  8
  7  7  8  7  9  9  9  9]"
2024-09-09 15:56:45.753723,"(50.4, 7.7873)","(1629, 2704)","[15  7 17 18 16 16 19 18 20 19 22 22 21 22 19 20 17 18 16 17 15 16 14 15
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 22 15
 36 31 40 39 39 40 35 37 30 32 27 28 24 25 29 26 36 33 39 38 42 41 44 43
 46 46 46 46 43 45 37 40 32 34 30 31 25 26 23 24 19 21 16 18 14 15 12 13
 11 11  9 10  9  9  9  9]"
2024-09-09 15:57:00.733274,"(30.0, 9.0)","(1443, 2694)","[13 12 18 16 23 21 26 25 24 25 23 23 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 13 11 25 18
 37 32 40 40 39 40 34 36 28 31 23 26 23 22 35 29 43 40 48 46 50 49 51 51
 51 52 50 51 47 48 41 44 34 38 28 29 26 27 23 24 20 22 18 19 16 17 15 15
 13 14 12 13 11 11 10 10]"
2024-09-09 15:57:15.306250,"(11.69, 7.9)","(1263, 2703)","[14  9 15 16 20 17 22 22 22 22 22 22 21 22 17 19 16 17 16 16 14 15 13 14
 12 13 11 12 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 16 11 24 19
 32 29 34 34 32 33 27 29 25 26 22 23 28 25 39 34 45 44 46 46 49 48 49 49
 49 49 48 49 45 47 41 43 37 39 33 35 28 29 26 27 23 25 21 22 19 20 18 19
 16 17 14 15 12 13 11 12]"
2024-09-09 15:57:30.480197,"(-9.6, 7.7873)","(1063, 2704)","[14 17 15 14 15 14 19 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 13  9 14 14 14 11 24 17
 35 31 37 37 34 36 30 31 27 28 33 28 44 38 49 47 49 50 48 49 52 50 52 52
 50 51 48 49 45 47 43 44 39 41 34 36 29 30 26 27 23 24 20 21 17 18 15 16
 13 14 11 12 11 11 11 11]"
2024-09-09 15:57:45.458815,"(-30.0, 9.0)","(802, 2693)","[16 16 17 17 21 19 24 23 23 23 23 23 22 23 18 20 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 15 11 27 20
 39 35 41 41 39 40 33 36 30 31 28 29 37 32 51 45 56 55 56 56 56 56 55 55
 52 54 48 50 42 45 38 40 33 36 28 29 24 26 20 22 17 19 15 16 13 14 12 13
 11 11 10 11 10 10  9 10]"
2024-09-09 15:58:00.035946,"(-48.31, 7.9)","(551, 2705)","[12  9 15 14 22 18 25 25 24 25 23 23 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 14 11
 24 20 28 27 28 29 25 27 23 24 27 24 35 31 44 40 49 48 50 50 49 49 48 49
 45 47 41 44 36 39 32 34 25 30 24 25 22 23 19 21 17 18 16 16 14 15 13 13
 12 12 11 11 11 11 11 11]"
2024-09-09 15:58:15.214882,"(-69.6, 7.7873)","(265, 2704)","[15 15 15 16 20 18 23 23 22 23 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 14 11
 17 15 20 19 20 20 18 19 14 18 19 19 18 19 19 18 31 22 44 39 46 46 45 46
 41 43 37 39 31 34 27 29 20 25 18 19 16 17 14 15 12 13 11 11 10 10  9  9
  8  9  8  8  9  9  9  9]"
2024-09-09 15:58:30.194468,"(-90, 9.0)","(16, 2696)","[12 10 15 14 23 19 26 26 24 26 23 23 22 22 20 21 17 18 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 13 11
 16 15 18 18 18 18 13 17 14 15 19 16 21 20 26 23 38 29 52 46 56 55 54 55
 50 52 45 47 39 42 33 36 29 31 23 24 21 22 18 19 15 16 13 14 12 13 11 12
 11 11 10 10  9 10  9  9]"
2024-09-09 15:59:04.947563,"(71.69, -12.9)","(1821, 2930)","[15 11 18 19 14 16 15 14 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 16 11 23 20 27 25 33 31 34 34 33 34 31 33 28 30 24 26 21 22 14 19
 14 14 13 14 12 13 13 12 14 15 21 15 30 26 32 31 36 33 38 38 38 38 36 38
 31 34 27 29 24 25 19 23 24 19 24 24 20 20 20 20 20 20 19 20 17 18 15 16
 14 14 13 13 13 13 12 12]"
2024-09-09 15:59:20.125551,"(50.4, -12.7873)","(1629, 2930)","[14  7 17 17 14 16 15 14 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 16 15 22 19 29 27 29 29 26 27 25 25
 26 26 27 27 26 26 24 25 23 24 21 22 15 20 15 15 20 15 28 23 34 32 36 35
 35 35 33 34 28 30 25 26 20 25 20 20 21 20 27 23 35 32 36 36 34 35 30 32
 25 28 21 22 18 19 16 17]"
2024-09-09 15:59:35.106518,"(30.0, -14.0)","(1443, 2940)","[15  4 17 18 15 16 15 14 20 19 22 22 21 22 18 19 17 17 16 16 14 15 13 13
 12 12 12 12 11 12 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 14 11
 15 16 15 15 12 15 13 12 14 15 13 14 12 13 18 15 24 21 28 26 29 28 35 32
 39 39 39 39 36 38 32 34 27 30 24 25 19 19 19 19 19 19 18 19 16 17 15 16
 14 15 12 13 11 11  9 10]"
2024-09-09 15:59:49.682254,"(11.69, -12.9)","(1263, 2930)","[16 15 18 18 15 16 16 14 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 16  9 22 19 22 22 21 21
 20 20 24 21 33 28 42 39 44 45 43 44 39 41 39 38 41 40 40 42 41 40 40 41
 35 39 32 33 32 32 31 32 25 29 24 25 36 31 40 39 38 40 32 36 26 27 26 26
 25 25 23 24 21 22 21 21]"
2024-09-09 16:00:04.861611,"(-9.6, -12.7873)","(1063, 2929)","[26 27 26 27 24 25 20 22 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 17 10 21 20 20 20 17 19 12 16 11 11 10 10 12 10 19 15 25 22 30 28 30 30
 31 29 43 36 53 49 56 55 57 57 56 56 52 54 48 50 43 45 40 41 38 39 35 36
 28 33 27 28 25 26 23 24 21 21 28 25 31 30 32 32 31 32 30 30 29 30 24 29
 23 24 21 22 18 20 16 17]"
2024-09-09 16:00:19.843892,"(-30.0, -14.0)","(802, 2940)","[15  9 18 19 15 16 16 14 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 13 17 16 20 19 19 20 18 19 20 19 20 20 19 19 18 18 17 17 11 16
 11 11 11 11 11 11 11 11 18 11 23 22 24 23 28 27 27 28 24 26 20 22 14 18
 13 14 12 12 10 11  9  9]"
2024-09-09 16:00:34.420601,"(-48.31, -12.9)","(550, 2932)","[14 12 15 17 15 15 16 14 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 16 14 18 17 16 17
 14 15  9  9  9  9  9  9 17 10 30 22 33 32 32 33 26 30 21 23 14 19 13 14
 12 13 11 11  9 10  9  9]"
2024-09-09 16:00:49.400655,"(-69.6, -12.7873)","(265, 2929)","[14 12 16 17 15 16 16 14 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 13 10 15 14
 14 15  9  9 12  9 18 14 25 23 26 26 23 25 18 20 12 16 11 11 10 11  9 10
  8  9  8  8  9  9  9  9]"
2024-09-09 16:01:23.766803,"(90, 12.0)","(2002, 2664)","[15 10 16 18 22 19 26 25 25 26 24 25 22 23 19 20 17 18 17 17 16 16 14 15
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 15  9 15 15 19 17 32 25
 43 39 46 45 44 45 39 42 36 37 33 34 30 32 27 29 25 25 34 28 39 37 42 41
 41 42 40 41 36 38 32 34 26 30 24 25 21 23 18 20 15 16 14 14 13 13 12 12
 11 11 10 11 10 10  9  9]"
2024-09-09 16:01:37.722995,"(76.7, 10.7894)","(1870, 2675)","[14  7 15 16 20 18 24 23 23 24 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 16 16 17 16 28 22
 39 35 43 42 42 43 38 40 34 36 31 32 28 29 24 26 18 22 27 23 35 31 37 36
 40 38 40 41 38 39 33 36 27 30 22 23 20 21 17 18 16 16 14 15 12 13 11 12
 10 11  9 10  9  9  9  9]"
2024-09-09 16:01:52.088779,"(61.12, 10.2782)","(1726, 2678)","[14  8 16 17 17 16 22 21 21 21 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 14 11 25 19
 38 33 43 41 42 42 37 40 32 34 30 31 27 28 24 25 27 23 34 30 38 36 40 39
 43 42 43 44 41 42 36 39 29 32 24 25 21 22 18 20 15 16 13 14 12 12 12 12
 11 11 10 11  9 10  9  9]"
2024-09-09 16:02:06.460237,"(45.21, 10.5686)","(1583, 2675)","[13  9 15 15 20 18 23 22 22 23 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 15 11 24 18
 37 32 41 40 40 41 35 38 29 31 26 27 23 24 31 27 39 36 44 41 48 46 49 49
 49 49 48 49 45 47 41 43 36 38 31 34 26 27 23 25 20 22 18 19 16 17 14 15
 12 13 10 11 10 10  9 10]"
2024-09-09 16:02:20.628237,"(30.0, 12.0)","(1443, 2663)","[14 15 16 15 23 20 25 25 24 25 23 23 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 15 11 26 19
 38 34 42 41 40 41 36 38 31 33 26 28 24 24 34 29 42 39 47 45 50 49 51 51
 51 51 49 50 45 48 38 42 31 34 26 27 23 25 20 22 18 19 16 17 15 16 14 15
 13 14 12 13 11 12 10 11]"
2024-09-09 16:02:35.093217,"(16.7, 10.7894)","(1316, 2674)","[14 14 18 16 25 22 27 26 25 26 24 24 22 23 18 20 17 17 17 17 16 17 14 15
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 15 11 26 20
 37 33 40 40 38 39 33 36 28 30 24 26 25 24 35 29 45 42 49 47 50 50 51 50
 52 52 50 51 47 49 41 44 34 37 27 28 25 26 22 23 20 21 17 18 16 17 16 16
 14 15 13 14 12 12 11 11]"
2024-09-09 16:02:49.460069,"(1.12, 10.2783)","(1149, 2677)","[13 10 17 15 24 21 26 26 23 25 22 22 21 22 17 19 16 17 16 16 15 16 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 13  9 15 14 16 11 27 21
 38 34 40 40 38 40 30 33 26 28 25 25 34 29 42 38 44 44 49 45 53 51 52 52
 51 52 49 50 46 47 41 44 36 39 30 33 25 27 21 23 17 19 16 16 15 16 13 14
 12 13 11 11 11 11 11 11]"
2024-09-09 16:03:03.827398,"(-14.79, 10.5686)","(1003, 2674)","[13  9 17 15 21 19 25 24 24 25 23 23 21 22 18 19 16 17 16 16 15 16 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 16 11 29 22
 41 37 43 43 41 42 34 38 29 30 27 28 38 32 47 43 51 50 53 52 55 54 54 55
 52 53 49 51 45 47 41 43 37 39 30 31 28 29 25 26 21 23 19 20 16 17 14 15
 12 13 10 11  9 10  9  9]"
2024-09-09 16:03:17.996553,"(-30.0, 12.0)","(803, 2662)","[21 23 19 20 22 20 23 24 22 22 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 12 11 30 22
 41 38 43 43 41 43 35 38 31 32 30 30 38 33 50 45 57 55 58 58 57 57 55 56
 53 54 49 51 42 46 38 40 31 36 28 30 24 26 21 23 18 19 16 17 14 15 12 13
 11 11 10 10 10 10 10 10]"
