Measure Time,Commanded trajectory,Real trajectory,Curve,az LS,1777,el LS,2325
2024-10-18 13:55:47.584371,"(90, 27)","(1670, 2421)","[15  7 17 18 14 16 15 13 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 17 15 22 20 22 22
 21 22 21 20 23 22 22 22 20 22 17 19 12 12 12 12 12 12 12 12 12 12 11 11
 10 10  9  9  9  9  9  9]"
2024-10-18 13:55:52.537115,"(84, 26)","(1619, 2431)","[15 12 17 18 14 16 15 13 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 17 14 23 20 23 23
 21 23 20 20 22 21 21 21 20 21 18 19 12 16 12 12 12 12 11 11 11 11 10 10
  9  9  8  8  9  9  9  9]"
2024-10-18 13:55:57.488892,"(78, 25)","(1568, 2436)","[15 13 17 18 14 16 15 13 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 15 10 21 19 21 21
 20 20 20 19 21 20 20 21 18 19 16 17 11 15 11 11 11 12 10 11  9 10  9  9
  8  8  8  8  9  9  9  9]"
2024-10-18 13:56:02.444697,"(72, 24)","(1521, 2449)","[17 14 19 19 14 17 15 13 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 14 11 18 16 18 18
 19 18 22 20 21 22 20 21 18 19 15 16 11 11 11 11 11 12 10 11  9  9  8  9
  7  8  8  8  9  9  9  9]"
2024-10-18 13:56:08.106754,"(65, 23)","(1469, 2461)","[15 13 17 18 14 16 15 13 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 17 15 19 19 19 19
 21 19 24 23 23 24 21 22 18 20 12 12 12 12 11 12 11 12 10 11  8  9  7  8
  7  7  8  7  9  9  9  9]"
2024-10-18 13:56:13.264120,"(58, 23)","(1417, 2462)","[16 14 18 18 15 16 15 13 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 19 15 22 21 21 21
 19 20 19 19 18 18 17 17 16 17 11 11 11 11 11 11 11 12 10 11  9  9  8  9
  8  8  8  8  9  9  9  9]"
2024-10-18 13:56:18.420406,"(50, 23)","(1358, 2461)","[16 12 18 19 15 17 15 13 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 19 13 22 21 21 22
 19 19 19 19 18 18 16 17 11 15 11 11 11 11 11 11 11 12 10 11  8  9  7  8
  7  7  8  7  9  9  9  9]"
2024-10-18 13:56:24.392493,"(44, 24)","(1316, 2453)","[15  9 17 18 14 16 15 13 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 13 17 16 13 17 14 15 13 14 12 13 11 11 10 10 16 11 20 18 22 21
 21 21 20 21 18 19 17 17 11 16 12 12 12 12 12 12 11 12 10 11  9  9  8  8
  8  8  8  8  9  9  9  9]"
2024-10-18 13:56:29.551533,"(37, 25)","(1266, 2443)","[15  4 18 18 14 16 15 13 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 12  9 17 15 17 17 13 16 14 15 13 14 12 13 11 11 10 10 18 15 21 20 22 22
 21 21 21 21 19 20 18 19 16 17 12 12 12 12 12 12 11 12 10 11  8  9  8  8
  7  7  8  7  9  9  9  9]"
2024-10-18 13:56:34.712493,"(30, 27)","(1213, 2426)","[15  8 17 18 14 16 15 13 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 13 10 16 15 16 16 20 18
 21 21 21 21 18 20 17 17 16 16 11 11 11 11 11 11 11 12 10 11  8  9  8  8
  8  8  8  8  9  9  9  9]"
