Azimutal,Elevation,0.0,0.236,0.472,0.709,0.945,1.181,1.417,1.654,1.89,2.126,2.362,2.598,2.835,3.071,3.307,3.543,3.78,4.016,4.252,4.488,4.724,4.961,5.197,5.433,5.669,5.906,6.142,6.378,6.614,6.85,7.087,7.323,7.559,7.795,8.031,8.268,8.504,8.74,8.976,9.213,9.449,9.685,9.921,10.157,10.394,10.63,10.866,11.102,11.339,11.575,11.811,12.047,12.283,12.52,12.756,12.992,13.228,13.465,13.701,13.937,14.173,14.409,14.646,14.882,15.118,15.354,15.591,15.827,16.063,16.299,16.535,16.772,17.008,17.244,17.48,17.717,17.953,18.189,18.425,18.661,18.898,19.134,19.37,19.606,19.843,20.079,20.315,20.551,20.787,21.024,21.26,21.496,21.732,21.969,22.205,22.441,22.677,22.913,23.15,23.386,23.622,23.858,24.094,24.331,24.567,24.803,25.039,25.276,25.512,25.748,25.984,26.22,26.457,26.693,26.929,27.165,27.402,27.638,27.874,28.11,28.346,28.583,28.819,29.055,29.291,29.528,29.764,30.0
-43.3,9.3439,21,18,19,20,26,23,25,26,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,14,7,12,11,9,10,15,14,15,9,10,10,10,10,12,11,9,14,37,9,51,51,41,47,43,43,24,36,18,20,10,13,8,9,9,8,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,11,10,10,9,8,9,17,16,12,15,8,13,8,8,9,9,7,8,7,6,7,6
-58.88,8.9012,21,20,19,20,25,23,25,26,14,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,14,13,15,10,11,10,10,9,10,9,9,12,11,9,10,17,17,10,10,16,10,18,16,12,11,15,9,47,15,61,61,46,52,43,45,25,35,16,19,10,12,9,9,9,8,10,9,9,9,9,9,12,13,14,7,14,14,8,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,21,22,8,16,8,8,8,7,9,9,7,8,7,6,7,6
-74.79,9.1527,21,20,19,20,25,23,25,25,14,16,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,14,14,9,9,12,11,8,10,10,7,9,9,8,10,14,8,12,11,19,17,44,18,56,57,47,49,46,48,25,35,17,19,10,13,8,9,9,6,10,9,9,9,9,9,7,8,15,12,8,14,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,10,14,9,8,9,23,23,17,17,10,16,9,10,9,9,7,8,7,6,7,6
-90,10.3923,21,16,19,20,25,23,25,26,15,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,13,10,8,13,12,11,8,10,10,8,9,9,8,10,10,8,12,11,9,9,27,14,37,34,41,41,45,44,29,40,19,21,11,15,8,9,9,6,10,9,9,9,9,9,12,8,12,12,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
76.7,-9.3439,21,10,19,21,25,23,25,26,14,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,6,7,12,11,13,14,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,21,18,42,40,29,40,16,17,11,14,8,9,9,6,10,9,9,9,9,9,7,8,7,7,14,13,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
61.12,-8.9012,21,11,19,20,26,23,26,26,14,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,6,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,14,14,32,15,51,51,32,46,17,19,11,13,8,9,9,7,10,9,9,9,9,9,7,8,7,7,14,14,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,17,17,7,14,8,8,7,8
45.21,-9.1527,21,22,19,20,25,23,26,26,15,23,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,9,9,12,11,8,10,10,8,9,9,8,10,10,8,12,11,9,9,8,9,18,19,32,15,53,53,33,48,19,20,11,15,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,22,22,8,16,7,8,7,6
30.0,-10.3923,21,20,19,20,25,23,25,26,15,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,14,10,9,14,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,41,21,59,59,35,53,19,20,10,14,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,12,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,22,23,14,17,8,8,7,7
16.7,-9.3439,21,16,19,20,25,23,25,26,14,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,32,9,46,47,29,39,15,16,10,11,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
1.12,-8.9012,21,22,19,20,26,23,25,26,15,22,12,13,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,15,10,12,15,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,40,21,58,58,34,51,20,21,11,16,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,22,23,7,16,7,7,7,7
-14.79,-9.1527,21,22,19,20,25,23,25,26,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,8,8,12,11,8,10,10,8,9,9,8,10,10,8,12,11,9,9,8,9,8,8,40,21,60,59,40,55,21,22,11,16,8,9,9,8,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,24,24,14,17,8,9,7,8
-30.0,-10.3923,21,15,19,21,25,23,25,25,14,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,16,9,38,38,27,37,14,14,10,11,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-43.3,-9.3439,21,15,19,20,25,23,26,26,13,22,12,12,13,10,12,12,12,10,13,11,11,12,14,14,11,12,13,10,13,15,10,11,10,10,8,10,6,7,12,11,8,10,10,11,9,9,8,10,10,8,12,11,9,9,8,9,20,8,20,19,49,42,39,48,27,31,30,29,17,21,12,14,10,10,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-58.88,-8.9012,21,18,19,20,25,23,26,26,14,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,18,8,20,19,44,34,41,43,35,39,34,33,20,29,14,16,10,12,9,9,9,9,7,8,7,7,8,8,7,8,8,9,23,18,19,23,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,16,16,9,9,7,8,7,6,7,6
-74.79,-9.1528,21,22,19,20,25,23,25,26,15,16,12,13,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,8,8,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,13,14,42,20,60,57,49,56,23,36,15,20,10,11,10,9,9,9,9,9,7,8,7,7,8,8,7,8,13,9,17,14,17,17,10,11,9,9,10,9,8,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,21,8,34,34,17,27,10,11,21,9,10,20
90,12.9904,21,21,19,21,25,23,25,25,13,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,17,11,15,17,8,9,17,8,17,16,33,28,54,49,46,51,21,32,14,17,10,11,10,9,9,9,9,9,7,9,16,17,9,8,7,8,8,9,16,13,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,13,13,9,9,13,8,20,13,16,20
79.58,11.8873,21,17,19,21,25,23,25,26,15,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,6,7,12,11,8,10,10,7,9,9,20,16,24,25,27,29,23,25,15,21,22,14,20,22,43,41,47,42,41,45,21,26,11,15,9,9,10,17,10,10,9,9,8,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,13,8,7,13,7,6
67.53,11.2464,21,13,19,21,24,23,25,25,14,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,14,15,10,9,9,9,9,10,10,9,17,16,10,10,9,10,21,21,22,22,30,20,45,45,34,40,17,20,11,14,9,9,10,9,9,9,9,9,7,8,14,12,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
54.66,11.1477,21,14,19,21,24,23,25,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,14,15,18,16,20,17,11,19,11,11,9,10,8,10,10,8,12,11,9,9,8,9,14,14,8,9,13,9,30,22,24,29,12,17,8,10,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
42.19,11.605,21,13,19,21,25,23,25,25,14,16,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,21,19,23,20,20,22,17,18,12,18,13,13,21,19,12,13,10,11,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,13,9,26,23,20,24,11,16,9,9,9,9,10,9,9,9,9,9,7,8,7,11,8,8,7,8,8,9,8,7,21,17,10,20,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
30.0,12.9904,21,18,19,21,25,23,25,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,22,9,22,24,37,36,31,35,26,30,15,18,11,12,9,10,30,11,26,31,23,25,12,13,9,10,10,9,12,11,9,9,8,9,8,8,8,9,20,14,28,25,22,26,10,11,26,25,17,21,10,11,9,9,9,9,13,8,23,23,20,21,10,16,8,9,8,7,23,20,10,21,8,9,10,9,7,9,10,9,8,10,6,6,9,6,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
19.58,11.8873,21,7,19,21,24,23,25,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,20,9,26,21,33,34,32,33,24,30,15,17,9,12,7,9,40,25,37,42,33,35,18,28,11,16,10,10,12,11,9,9,8,9,14,8,14,15,28,21,29,29,21,25,11,13,9,9,9,8,10,9,9,9,9,9,7,8,17,17,9,15,7,9,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
7.53,11.2464,21,9,19,21,25,23,25,25,14,21,12,12,13,11,12,12,12,10,13,11,11,12,11,9,15,12,31,27,26,30,14,22,13,14,10,12,7,9,39,25,35,40,29,32,18,26,12,15,10,10,12,11,9,9,8,9,21,21,17,19,43,34,33,42,17,24,12,15,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-5.34,11.1477,21,15,19,21,25,23,25,26,14,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,22,12,30,20,30,31,23,26,20,15,14,15,10,12,28,16,23,28,12,19,9,12,8,10,10,8,12,11,9,9,14,9,37,35,34,36,48,34,40,48,20,22,10,15,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-17.81,11.605,22,24,19,21,26,23,27,27,15,23,12,12,13,10,12,12,12,10,13,11,11,12,11,9,28,18,24,27,29,29,25,27,22,16,15,16,11,13,12,11,8,10,10,8,9,9,8,10,10,8,12,11,9,9,28,9,53,50,42,49,39,38,37,41,23,25,13,17,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,20,13,14,19,7,8,13,13,9,9,7,8,7,6,7,6
-30.0,12.9904,22,23,19,21,26,23,26,27,16,23,12,13,13,10,12,12,12,10,13,11,11,12,24,9,47,37,37,46,31,32,27,29,19,20,12,16,9,11,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,26,9,50,48,36,46,30,32,36,37,28,31,17,21,10,13,9,8,10,9,9,9,9,9,7,8,17,7,13,16,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,6,6,9,6,10,9,8,9,15,6,7,14,7,8,8,7,9,9,7,8,7,6,7,6
-40.42,11.8873,22,16,19,21,25,23,25,26,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,26,12,20,25,28,26,26,27,14,20,12,13,10,12,12,11,8,10,10,8,9,9,8,10,10,8,12,11,9,9,27,9,46,45,34,41,35,31,28,34,19,21,12,16,8,10,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-52.47,11.2464,22,13,19,21,25,23,25,25,14,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,14,13,15,16,16,10,10,19,17,19,18,22,17,20,22,26,25,15,24,12,14,10,11,12,11,9,9,25,9,39,39,34,37,36,31,20,33,14,16,10,11,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-65.34,11.1477,22,16,19,21,24,23,25,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,13,7,25,18,22,24,29,26,22,27,14,14,13,14,12,11,9,9,27,17,40,40,37,38,39,39,21,32,16,17,10,12,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-77.81,11.605,22,16,19,21,24,23,25,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,19,11,19,19,24,22,18,22,11,12,11,11,12,11,11,17,20,20,34,32,41,42,49,46,31,45,18,21,10,13,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-90,12.9904,22,21,19,21,25,23,25,26,14,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,6,7,12,11,16,16,10,15,9,9,8,10,10,8,12,16,9,15,18,18,27,23,31,33,53,50,33,49,20,22,12,15,9,11,9,7,10,9,9,9,9,9,7,8,20,17,17,18,8,14,8,9,8,8,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,12,6,19,18,13,17,7,8,7,6
79.58,-11.8874,22,19,19,21,25,23,25,26,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,30,11,31,34,13,26,10,12,8,10,10,8,12,11,9,9,8,9,8,8,17,9,53,45,41,52,19,27,14,16,9,12,9,7,10,9,9,9,9,9,7,8,15,7,13,14,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,20,9,16,20,8,13,7,6
67.53,-11.2464,22,18,19,21,24,23,24,25,14,16,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,18,11,19,22,10,16,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,37,23,26,36,14,19,10,12,8,9,9,7,10,9,9,9,9,9,7,8,7,7,13,13,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
54.66,-11.1478,22,21,19,21,25,23,25,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,8,13,12,11,8,10,10,8,9,9,8,10,10,8,12,11,9,9,8,9,8,8,34,14,53,52,33,47,19,24,11,15,8,9,9,6,10,9,9,9,9,9,7,8,13,7,13,14,12,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,11,11,7,9,7,8,8,6,23,23,9,17,7,9,7,6
42.19,-11.605,22,16,19,21,24,23,25,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,23,9,48,45,33,46,16,17,10,13,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
30.0,-12.9904,22,15,19,21,25,23,25,25,14,21,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,18,9,43,41,32,41,15,16,10,12,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
19.58,-11.8873,22,18,19,21,24,23,25,25,14,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,8,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,17,9,46,40,34,45,16,23,10,13,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,12,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
7.53,-11.2464,22,23,19,21,25,23,25,26,14,17,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,11,11,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,29,9,53,50,39,50,19,26,11,15,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,18,16,14,16,8,8,7,7
-5.34,-11.1477,22,11,19,21,24,23,25,25,14,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,6,7,12,12,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,26,9,44,45,31,41,16,22,10,13,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-17.81,-11.605,22,13,19,21,25,23,25,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,17,9,44,41,32,41,20,25,11,14,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-30.0,-12.9904,22,16,19,21,24,23,24,25,13,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,33,25,39,40,25,30,12,15,8,9,9,8,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-40.42,-11.8873,22,19,19,21,25,23,25,25,15,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,5,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,48,32,46,50,27,33,14,17,8,10,9,8,10,9,9,9,9,9,11,8,7,11,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,12,12,7,12,7,6
-52.47,-11.2464,22,17,19,21,24,23,25,25,14,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,15,15,46,30,45,47,32,39,19,19,12,16,9,9,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-65.34,-11.1477,22,23,19,21,24,23,25,25,15,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,12,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,25,24,41,24,61,57,52,58,32,39,18,24,13,14,11,11,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,12,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,20,6,15,20
-77.81,-11.605,22,24,19,21,24,23,25,25,14,17,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,19,18,37,18,60,56,50,57,23,38,18,22,11,13,10,10,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,10,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,24,6,16,23
90,15.5885,22,17,19,21,23,23,24,25,13,16,12,12,13,11,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,8,8,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,13,8,15,12,35,34,47,43,41,45,18,28,11,14,9,9,10,9,17,17,15,16,10,10,9,10,8,8,7,8,8,9,13,13,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,11
81.45,14.4502,22,19,19,21,24,23,25,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,15,8,25,26,16,21,11,11,25,16,21,24,42,39,52,47,46,50,21,25,10,15,9,8,10,9,9,9,9,9,7,8,13,13,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,13,8,17,15,14,18
71.69,13.6833,22,15,19,21,23,23,24,24,15,21,12,13,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,8,7,12,11,14,10,10,14,9,9,8,10,10,8,22,23,11,19,11,11,24,16,22,23,35,26,48,43,42,47,19,23,9,13,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
61.12,13.3518,22,10,19,21,23,23,24,24,14,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,16,16,10,15,9,10,17,9,12,16,17,17,11,16,9,10,8,10,10,8,12,11,9,9,8,9,17,14,13,14,13,9,30,30,24,27,12,13,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,10,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
50.4,13.488,22,12,19,21,24,23,24,25,13,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,21,10,23,21,26,27,13,22,13,18,13,13,12,13,11,11,10,11,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,13,9,27,22,23,26,10,16,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,10,6,11,11,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
