Measure Time,Commanded trajectory,Real trajectory,Curve,az LS,2898,el LS,2388
2024-09-12 20:18:07.660251,"(0, 0)","(1719, 2879)","[20  9 21 22 18 20 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 16 12 27 21 39 33 46 43 46 46 43 45 40 42 40 40 41 41
 38 40 34 35 31 32 30 31 30 30 34 31 33 34 31 32 27 29 23 24 22 22 20 21
 17 18 16 17 14 15 13 14]"
2024-09-12 20:18:32.392859,"(90, 3.0)","(2841, 2846)","[20  9 21 22 18 20 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 23 10 35 30 36 36 38 36
 40 40 39 40 39 39 37 38 34 36 30 32 20 27 19 20 17 19 15 16 13 14 11 12
 10 10 10 10 23 17 28 26]"
2024-09-12 20:18:52.874201,"(30.0, 3.0)","(2009, 2846)","[20  7 21 22 19 20 19 19 21 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 16 13 20 18 21 21 20 21 19 20 24 21 32 29 35 35 33 35 32 32 36 34
 36 37 34 35 30 32 28 29 28 28 27 28 26 27 20 24 19 20 18 19 17 18 16 17
 14 15 13 14 12 12 10 11]"
2024-09-12 20:19:13.353635,"(-30.0, 3.0)","(1503, 2846)","[20  6 21 22 21 21 22 22 22 22 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 13  9 21 16 27 24 28 27 35 28 47 42 50 49 49 49 52 51 52 53 50 51 46 48
 42 44 40 41 38 39 36 38 32 33 27 27 25 26 24 24 22 23 19 20 16 17 14 15
 14 14 13 13 12 13 12 12]"
2024-09-12 20:19:33.825875,"(-90, 3.0)","(928, 2846)","[20  6 21 22 19 20 18 18 20 19 22 22 21 22 18 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 18 17 17 17 23 18 29 27 31 30 32 32
 32 33 30 32 29 29 28 28 26 27 23 24 17 21 16 16 14 15 13 14 11 12 10 11
  9  9  8  8  9  9  9  9]"
2024-09-12 20:20:02.634045,"(30.0, -8.0)","(2010, 2963)","[20  7 21 22 18 20 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 12 11
 18 16 21 20 20 20 20 20 23 21 31 27 40 36 41 41 41 41 42 41 43 43 42 43
 41 41 41 41 40 40 37 39 33 36 28 31 23 24 21 21 26 21 28 28 26 27 21 24
 18 19 15 17 13 14 11 12]"
2024-09-12 20:20:23.109394,"(-30.0, -8.0)","(1503, 2964)","[20  8 21 22 18 20 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 16 10 27 22 31 30
 33 32 35 34 35 35 37 34 46 43 47 47 45 46 40 42 35 37 33 34 32 33 32 31
 37 34 37 38 35 36 32 33 30 31 25 25 22 24 19 21 17 18 15 16 15 15 15 15
 14 15 13 13 12 13 17 12]"
2024-09-12 20:20:51.898740,"(90, 6.0)","(2841, 2811)","[20  3 21 22 21 21 21 22 20 19 23 22 22 23 19 21 17 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 14 14 12 11 13 12 14 15 13 14 12 13 14 11 25 16 35 31 36 36 41 39
 43 43 40 42 36 38 30 33 24 27 19 19 18 18 15 17 13 14 11 12  9 10  8  8
  7  7  8  7  9  9  9  9]"
2024-09-12 20:21:08.106375,"(61.12, 5.1391)","(2419, 2819)","[20 10 21 22 22 21 24 24 22 23 23 22 23 23 20 22 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 15 11 23 18 31 28 38 34 40 40
 40 40 38 39 33 35 29 31 25 27 22 23 18 18 16 17 14 15 12 13 11 12  9 10
  8  8  8  8  9  9  9  9]"
2024-09-12 20:21:24.509948,"(30.0, 6.0)","(2009, 2811)","[20 15 21 22 21 21 21 22 21 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 21 16 29 26 28 29 32 29 45 39 46 46
 45 46 42 43 37 39 33 35 28 31 25 26 19 20 18 19 16 17 14 15 11 13  9 10
  7  8  8  7  9  9  9  9]"
