Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-02 00:04:40.679707,"(-9.6, 3.8937)","(1075, 2789)","[20  9 23 23 23 23 22 23 21 20 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 14 20 18 23 21 29 25 32 31 33 32 44 40 47 47 46 47 44 45 41 43
 37 39 31 34 27 29 22 26 21 22 19 20 18 19 17 18 15 16 13 14 12 13 11 12
  9 10  9  9  9  9  9  9]"
2024-09-02 00:04:55.663456,"(-30.0, 4.5)","(820, 2784)","[21 19 24 24 24 24 24 24 23 24 23 23 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 18 15 24 21 29 28 30 30 31 30 42 38 47 46 49 48 49 49 47 49
 42 45 37 39 33 35 30 32 23 28 23 23 22 22 20 21 18 19 15 16 13 14 12 12
 11 11 10 10  9 10  9  9]"
2024-09-02 00:05:10.236307,"(-48.31, 3.95)","(561, 2787)","[20 16 23 23 23 23 23 23 22 23 22 22 21 22 18 19 17 18 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 16 13 19 18 26 23 28 28 28 28 27 27 35 30 45 42 48 47 48 49 46 48
 40 43 35 37 32 33 29 31 22 27 22 22 21 21 20 21 18 19 16 17 14 15 12 13
 10 11  9  9  9  9  9  9]"
2024-09-02 00:05:25.404440,"(-69.6, 3.8937)","(262, 2786)","[20  8 23 23 23 23 23 23 21 21 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 27 19 36 32 40 38 39 40 36 38 31 33 31 30 38 35 40 40 38 39 37 38
 37 37 33 35 31 32 29 31 23 28 21 22 20 21 17 18 15 16 13 14 11 12  9 10
  7  8  8  7  9  9  9  9]"
2024-09-02 00:05:40.383291,"(-90, 4.5)","(3, 2783)","[22 22 23 23 23 23 23 24 22 23 22 22 22 22 21 21 20 21 16 18 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 16 11 16 16
 28 16 44 38 51 48 53 52 52 52 48 50 42 45 36 38 34 34 42 36 46 44 46 46
 44 45 39 41 35 37 27 33 25 27 22 24 19 20 16 17 15 15 13 14 11 12  9 10
  9  9  9  9  9  9  9  9]"
2024-09-02 00:06:15.145735,"(71.69, -8.9499)","(1806, -8.9499)","[20 11 23 23 23 23 22 23 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 17 17 11 16 10 11
 14  9 19 15 25 22 23 24 21 21 23 21 28 25 29 29 28 28 29 28 37 32 45 42
 49 49 48 48 42 45 35 39 29 32 22 23 20 21 18 19 17 18 15 16 13 14 11 12
 10 11 10 10 10 10 10 10]"
2024-09-02 00:06:30.832052,"(50.4, -8.8936)","(1618, 2927)","[20  4 23 23 23 23 22 23 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 19  9 24 22 22 23 20 21 19 20 21 19 28 24 29 29 29 29 29 29 28 28 30 27
 39 35 41 41 40 41 36 38 32 35 27 30 21 25 24 21 30 27 31 31 29 30 22 27
 20 21 16 18 14 15 12 13]"
2024-09-02 00:06:45.809330,"(30.0, -9.5)","(1440, 2932)","[20  6 23 23 23 23 21 23 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 14 11
 16 16 19 17 22 21 21 22 24 20 32 28 37 35 42 40 43 43 42 43 41 42 42 41
 44 43 44 44 41 43 36 39 30 33 24 25 23 24 22 22 21 21 20 20 20 20 20 20
 18 19 16 18 14 15 13 14]"
2024-09-02 00:07:00.382484,"(11.69, -8.95)","(1269, 2928)","[20 11 23 23 23 23 21 23 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 21 17 25 23 27 25 38 32 46 43 48 47 45 47 41 42 40 40 38 39 40 38
 45 43 46 46 44 46 41 42 37 39 33 36 27 32 27 27 27 27 26 27 25 26 25 25
 24 25 23 24 21 22 20 20]"
2024-09-02 00:07:15.363028,"(-9.6, -8.893699999999999)","(1071, 2928)","[20 15 23 23 23 23 21 23 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 16 15 17 17 31 24 45 38 54 50 58 57 57 58 54 56 46 51 41 43 39 40 41 39
 46 45 46 47 42 45 35 38 29 32 28 28 26 27 23 25 22 22 22 22 25 22 29 28
 30 30 29 30 29 29 23 28]"
2024-09-02 00:07:30.345331,"(-30.0, -9.5)","(820, 2930)","[20  7 23 23 23 23 21 23 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 14 11 19 18
 18 19 16 17 19 17 21 21 21 21 20 20 19 19 18 19 16 17 18 16 24 21 34 30
 38 38 38 39 34 36 29 32 25 27 22 23 17 18 15 16 13 14 12 13 11 11 10 10
  9  9  9  9  9  9  9  9]"
2024-09-02 00:07:44.923642,"(-48.31, -8.95)","(560, 2926)","[20  6 23 23 23 23 21 23 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 17 13 29 23 41 36
 46 45 46 46 42 44 35 38 30 32 24 27 18 18 15 16 13 14 11 12 10 11  9 10
  8  8  8  8  9  9  9  9]"
2024-09-02 00:08:00.103931,"(-69.6, -8.893699999999999)","(261, 2926)","[20  6 23 23 22 23 21 23 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 15  9 21 18 22 22 19 20 14 18 13 14 12 13 19 11 34 28 43 39 47 46 47 47
 46 47 42 44 36 39 32 34 27 30 20 21 18 19 16 17 14 15 12 12 10 11  9 10
  9  9  9  9  9  9  9  9]"
2024-09-02 00:08:34.457454,"(90, 6.0)","(1985, 6.0)","[20  5 23 23 23 22 24 24 22 24 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 22  9 33 30 31 32 40 37 40 40 38 39 36 37 39 37 44 42 53 48 56 55 54 56
 49 52 44 46 38 41 33 35 28 31 26 27 24 25 21 23 18 20 16 17 14 15 13 13
 12 12 11 11 11 11 11 11]"
